Year;Discount Prices;Net Expected Damages;Expected Damages;Risk Premium;Expected SDF;Cross SDF & Damages;Discounted Expected Damages;Cov Term;Scaled Net Expected Damages;Scaled Risk Premiums
2015;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;0.89806678306315124;0.002327451216368018;-0.23656210393910859;0.00018948263165560422;0.89806678306315124;-0.21240685861827802;-0.96514552859747638;4.1709060968064815e-05;0.10335156037179472;0.008414064925287866
2025;0.80663868762466051;0.0045025900208792964;-0.25423043314819482;0.00036660665001425667;0.80663868762466051;-0.20499140521432951;-0.93163453801225993;8.0697734579360247e-05;0.19993961682192599;0.01627933984402738
2030;0.73535506393664829;0.0056349565781489289;0.0016867646498885946;0.0004565911750861544;0.73535506393664829;0.0013408761236299084;0.0056349565781489289;0.00010050519666500272;0.2502228836777966;0.020275144787259749
2035;0.6614521179916355;0.010837826439733614;0.0036066565249681659;0.0015832715290895558;0.6614521179916355;0.0027341415302568652;0.010837826439733614;0.00034851093294831995;0.48125875451563055;0.070305913126287894
2040;0.59507604578759576;0.015695991592844519;0.005806003500824497;0.002637157499297087;0.59507604578759576;0.0040355067192151305;0.015695991592844519;0.00058049311411555084;0.6969878514723501;0.11710421278941111
2045;0.53536108040438468;0.020225546559343187;0.0083159998955584236;0.0036216769915638123;0.53536108040438468;0.005249268982139098;0.020225546559343187;0.0007972062934101902;0.89812485932249775;0.16082226154017989
2050;0.481638719470736;0.024442781166146309;0.011170953164224562;0.0045401828410128776;0.481638719470736;0.0063797520767338214;0.024442781166146309;0.00099938849944913692;1.0853931354529809;0.20160894359116532
2055;0.43330755423214579;0.028363270943426385;0.014408575865648698;0.0053958851540176957;0.43330755423214579;0.0074310911116009237;0.028363270943426385;0.0011877463432883638;1.2594843185695326;0.239606805218018
2060;0.39542192706983792;0.032069034360209595;0.017851969621140995;0.0061930948823992645;0.39542192706983792;0.0084222889845046566;0.032069034360209595;0.0013632287549208803;1.424040477169034;0.27500727625361876
2065;0.35625285933181161;0.035183252055950985;0.021738953089209256;0.0077054425613530004;0.35625285933181161;0.0094406920729556889;0.035183252055950985;0.0016961278760447718;1.5623287712174001;0.3421637826264749
2070;0.32103017609696188;0.03806610488296043;0.02610078608580868;0.0091177133537138026;0.32103017609696188;0.010386137950186782;0.03806610488296043;0.0020069979967904886;1.6903432000047034;0.40487632802013118
2075;0.2892908388588224;0.040723322155996361;0.030986285896650312;0.010433166221993573;0.2892908388588224;0.011260605122625627;0.040723322155996361;0.0022965564824643601;1.8083381764337707;0.46328962818992953
2080;0.26069027512558696;0.043166620658071017;0.036448883103962215;0.011656442098925459;0.26069027512558696;0.012067694263100972;0.043166620658071017;0.0025658248987087042;1.9168339897370199;0.51760976592556618
2085;0.23491800610099367;0.045407188828391301;0.042547036303119956;0.012791989683685358;0.23491800610099367;0.012810847430404572;0.045407188828391301;0.0028157824965690387;2.0163274677929581;0.56803428779567411
2090;0.21169427243882857;0.047455708960225357;0.049344682889457259;0.013844072737199436;0.21169427243882857;0.013493354561351084;0.047455708960225357;0.003047367818342717;2.1072929628328367;0.61475252809936654
2095;0.1907669940293685;0.049322378503912398;0.056911728979502918;0.01481677711810492;0.1907669940293685;0.014118359708773842;0.049322378503912398;0.0032614802463399699;2.1901832974107696;0.65794592130136886
2100;0.17382694669205243;0.051174889457306916;0.064803851166722604;0.015645365667382099;0.17382694669205243;0.014708525370086973;0.051174889457306916;0.0034438697878893844;2.2724449131613835;0.69473978356226418
2105;0.15619059841311064;0.051110000980677181;0.072029766168271725;0.015804127375516768;0.15619059841311064;0.01472918881718974;0.051110000980677181;0.0034788165358109486;2.2695635099926856;0.70178967150303684
2110;0.14036696154696063;0.051001656802902758;0.079979814016442607;0.015939275661722808;0.14036696154696063;0.014735088957920322;0.051001656802902758;0.0035085654793412593;2.2647524360799705;0.70779099439338933
2115;0.12614664384940161;0.050844934189171978;0.08872234120655409;0.01604969852090966;0.12614664384940161;0.014724897420742449;0.050844934189171978;0.0035328718430741816;2.2577930950803777;0.71269437312692308
2120;0.11336716687495742;0.050643152081632371;0.098331902031312257;0.016136822863778436;0.11336716687495742;0.014699658866394049;0.050643152081632371;0.0035520497196783081;2.2488328661730361;0.71656317034103034
2125;0.10188251989728948;0.0503994623895931;0.10888980757032263;0.016202010634473296;0.10188251989728948;0.014660366887729731;0.0503994623895931;0.0035663989013343129;2.2380117113657261;0.71945786380274168
2130;0.091561490614928798;0.050116857434847686;0.12048472228626261;0.016246561456495466;0.091561490614928798;0.014607966231011495;0.050116857434847686;0.0035762054621555576;2.2254625061079172;0.72143616390177556
2135;0.082286165093467645;0.049798177085753105;0.13321331229409483;0.016271715178172615;0.082286165093467645;0.014543354926578295;0.049798177085753105;0.0035817423184987436;2.211311356082891;0.72255312668329752
2140;0.073950579784249154;0.049446115592829958;0.14718094971390427;0.016278654321138217;0.073950579784249154;0.014467386332464695;0.049446115592829958;0.0035832697679250552;2.1956779007457645;0.72286126257379202
2145;0.066459510199792196;0.049063228137702357;0.16250247788904271;0.016268506435364132;0.066459510199792196;0.014380871094350059;0.049063228137702357;0.0035810360075917199;2.1786756041322288;0.72241064095738572
2150;0.059727382389895882;0.048651937106923199;0.17930304265464381;0.016242346364229495;0.059727382389895882;0.014284579025146418;0.048651937106923199;0.0035752776328406947;2.1604120334506991;0.72124899075729221
2155;0.053677294767473883;0.048214538101878333;0.19771899527871728;0.016201198422727506;0.053677294767473883;0.014179240907371686;0.048214538101878333;0.0035662201166672004;2.1409891259549187;0.71942179716010302
2160;0.048240139095768013;0.047753205695285218;0.21789887317047452;0.016146038492135001;0.048240139095768013;0.014065550221354787;0.047753205695285218;0.0035540782707999836;2.1205034445639774;0.7169723946305705
2165;0.043353810583136893;0.047269998944637993;0.24000446496403871;0.016077796034046622;0.043353810583136893;0.013944164802190094;0.047269998944637993;0.0035390566890320455;2.0990464226894194;0.7139420563457376
2170;0.038962498051097263;0.046766866672324811;0.26421196714029316;0.015997356026808653;0.038962498051097263;0.01381570842825018;0.046766866672324811;0.0035213501734699323;2.0767045987013235;0.71037008018318848
2175;0.03501604605738555;0.046245652521961583;0.29071323995214504;0.015905560827128035;0.03501604605738555;0.013680772343968618;0.046245652521961583;0.0035011441443125301;2.05355984045717;0.70629387138666777
2180;0.031469381678990299;0.045708099799886069;0.31971717106915598;0.015803211959622587;0.031469381678990299;0.013539916719470517;0.045708099799886069;0.0034786150337682131;2.0296895602906511;0.70174902203189549
2185;0.028281999399808817;0.045155856110700193;0.35145115606515231;0.015691071836951377;0.028281999399808817;0.01339367204958801;0.045155856110700193;0.0034539306646912578;2.0051669208550962;0.69676938740976146
2190;0.025417498212268234;0.044590477795048322;0.38616270563512911;0.015569865413079208;0.025417498212268234;0.01324254049462523;0.044590477795048322;0.0034272506144996714;1.9800610321850933;0.69138715944030826
2195;0.022843165639531503;0.044013434177805025;0.42412119025794226;0.015440281772100739;0.022843165639531503;0.0130869971652058;0.044013434177805025;0.0033987265649083696;1.9544371403392546;0.68563293722520968
2200;0.019310006114267041;0.043355383319976827;0.49422148748158312;0.014921553519314821;0.019310006114267041;0.012827963652520799;0.043355383319976827;0.0032845437074492771;1.925216084068665;0.66259856642622905
2205;0.017315214397450946;0.041242156497278241;0.5242935283109873;0.013923961314750519;0.017315214397450946;0.012143207802683591;0.041242156497278241;0.0030649529527828293;1.8313772581420578;0.61830001776863319
2210;0.015527856617076168;0.039223839837160102;0.55603176051965408;0.012977679826718066;0.015527856617076168;0.011490638203947136;0.039223839837160102;0.0028566567520575143;1.7417529623971557;0.57627994548900274
2215;0.013925012767955975;0.037292975025685147;0.58951170516647888;0.012079443395045403;0.013925012767955975;0.010867894286975674;0.037292975025685147;0.0026589362656729565;1.6560120069135271;0.53639333641926246
2220;0.012487633472077349;0.035446013385477211;0.62481041247918201;0.011227089321534121;0.012487633472077349;0.010273718859434632;0.035446013385477211;0.0024713154388571442;1.5739968110117126;0.49854415493389759
2225;0.011198636179225034;0.033679544463295012;0.66200623178617191;0.010418545981065418;0.011198636179225034;0.0097069052020666621;0.033679544463295012;0.0022933382639136034;1.4955559319196434;0.4626404095501101
