Year;Node;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0
2015;0;0.027424828983884552;0.75008626903289122;0.97257517101611546;9.9247112873003083;1.0;-0.15928644160767558;0.1446412244559992;0.14902207424200573;0.32694905471582414
2030;1;0.055526163115299933;0.73437188539091036;1.1790707732456582;12.008865966375652;0.75999204234357109;0.0014818454065146369;0.14448105307014952;0.14914750883996869;0.32625336285271261
2030;2;0.01863824220633753;0.7325659762617367;1.2260007075738788;12.284576075550165;0.70653174832289678;0.00086264947587455509;0.14143121929938937;0.14663797760400998;0.32038653264571709
2060;3;0.081125920224942347;0.70326418356485876;1.7617953881670108;17.735667828395314;0.42480647975902475;0.023989950948588579;0.14232355972034982;0.1481791606346774;0.32204874607074974
2060;4;0.05444110386529695;0.70136853003868249;1.8294735193481717;18.179571415229045;0.39529896681276916;0.014148624487408945;0.14038611426739214;0.14544280935706852;0.31743951366201412
2060;5;0.035467734115629306;0.70208058164010867;1.8638207582418034;18.030245758756895;0.38838614656878084;0.008976630320400858;0.13566126343482068;0.14195668814829376;0.30810973293766752
2060;6;0.01523165025395396;0.69978795762618995;1.9130017425630041;18.566890906462501;0.36426657838902932;0.0058329551272162661;0.13610977795740087;0.14209671738935856;0.30923611987419092
2100;7;0.10229500760854096;0.66386164077908139;2.9736791825456352;29.804297341891079;0.19782295012708037;0.11318833786870819;0.14121407423334834;0.14652227414077235;0.32048107408245258
2100;8;0.089323712028667984;0.66177486991466916;3.109880033820446;30.67699706560564;0.18154811778122454;0.074530566809283272;0.13959127318077214;0.14316501778649984;0.3148606770701437
2100;9;0.097936739653151472;0.66241707378528802;3.07254014213729;30.407112463735103;0.18480707506399202;0.065078305360088962;0.13993923896739296;0.1439327024818087;0.31599726278035017
2100;10;0.033905507585618791;0.66055210808993536;3.3523980730398804;31.249941368224935;0.16233329846201086;0.042281712010794337;0.1308126919762477;0.13523409843580067;0.29567337615472949
2100;11;0.049889822029804069;0.66401683511733078;3.2115067437494531;29.816609876066959;0.17730461491325045;0.034233031466879282;0.12927059519418951;0.1361243056643123;0.29435690000577197
2100;12;0.035582743972556688;0.6613985251989184;3.3309903623485217;30.896867235509305;0.16319041771055626;0.022576123623663236;0.12977932899935546;0.13490252674284553;0.29404953281759327
2100;13;0.036805730563139599;0.66189963787414441;3.3233403720343437;30.691373884311766;0.16469879465125659;0.016360158000017222;0.12898201964826461;0.13447146547593963;0.29262394903591027
2100;14;0.0058801936995779265;0.65930415572685752;3.4745962560725423;31.805272074486084;0.15041698557908134;0.010943139297348026;0.12711855798632418;0.13341210749652571;0.28975818509682777
2200;15;0.023116969138512508;0.5772648275679666;14.009182953402286;105.8260413665396;0.021779456689573193;1.1034045189584063;0.10335380120653691;0.1062768850029204;0.23407355597896015
2200;16;0.01619957795046538;0.5755609463716197;14.793495368149115;108.77298815622756;0.019809741190556313;0.68260718752881644;0.10101856580026317;0.10272285059143343;0.22715358343942166
2200;17;0.018545213453450619;0.576009443346155;14.560897488940856;107.98361468804673;0.020018686319229578;0.9639306116428159;0.1018145414943977;0.10378457766527123;0.22932548614600459
2200;18;0.013136822391541052;0.57482194656631358;15.113179952610281;110.07139999633692;0.018761105454282979;0.57046759670580371;0.10015483598712804;0.10153630547747441;0.22476511180397707
2200;19;0.020438988215891074;0.57628082899778399;14.376499681313716;107.49851486035648;0.020419371765804623;1.0342293941995706;0.10266285739815301;0.10472559760361978;0.23143532257134533
2200;20;0.014238100267525209;0.57498756066955481;15.001110274488333;109.76995637942451;0.018974650395866492;0.64468329052083106;0.10061667438859115;0.10207429845887568;0.22594210980752896
2200;21;0.044362907789561021;0.57737465005553656;13.848452623936472;105.61283342988069;0.020648876758461349;0.34247857791491754;0.10457536265150515;0.10739445417392531;0.23656341229642563
2200;22;0.032936642262529611;0.57577604954637041;14.589986233898911;108.37266359148516;0.018891270370860001;0.22036924351809262;0.10202129825887776;0.10406609671145711;0.22973370165095644
