Year;Discount Prices;Net Expected Damages;Expected Damages;Risk Premium;Expected SDF;Cross SDF & Damages;Discounted Expected Damages;Cov Term;Scaled Net Expected Damages;Scaled Risk Premiums
2295;0.0024856789529405419;0.021270589628861532;1.5164396396113;0.00080827256654949792;0.0024856789529405419;0.0039126168715784421;0.021270589628861532;0.00014323477599189303;0.76846894120344988;0.029201464287444513
2300;0.002195675330523352;0.02020248922890831;1.6305247520323585;0.00059907415607943866;0.002195675330523352;0.0036862654938906946;0.02020248922890831;0.00010616252004553954;0.72988035490787728;0.021643494160596851
2305;0.0019672525745367225;0.018877438836460692;1.700488048494897;0.00055927670266813759;0.0019672525745367225;0.0034443994655790088;0.018877438836460692;9.9109974208495561e-05;0.68200861792773337;0.020205682260729312
2310;0.0017625996722471923;0.017617797755733983;1.7712855088292123;0.00052150702864936862;0.0017625996722471923;0.0032144840304693337;0.017617797755733983;9.2416773150763142e-05;0.63650000418018715;0.018841130458957921
2315;0.0015792424302662339;0.016420685693749205;1.8426087067891395;0.00048568055498774597;0.0015792424302662339;0.0029959937806777496;0.016420685693749205;8.6067928538346473e-05;0.59325045375272401;0.017546783063696083
2320;0.0014149642665862838;0.015283341730635516;1.9140949877434643;0.00045171558380787725;0.0014149642665862838;0.0027884249731193571;0.015283341730635516;8.0048962610444144e-05;0.55216021947298477;0.016319688474593409
2325;0.0012677793803018984;0.014203119549436883;1.9853208019512181;0.00041953322817129949;0.0012677793803018984;0.0025912946717333339;0.014203119549436883;7.4345895735150949e-05;0.51313369457008173;0.015156996645500119
2330;0.0011359087165684629;0.013177482852109769;2.0557943210370411;0.00038905734198161696;0.0011359087165684629;0.0024041399227257986;0.013177482852109769;6.8945233987878496e-05;0.47607924706266885;0.014055956552063101
2335;0.0010177584354917402;0.012204000954590682;2.1249472658717128;0.00036021445014530691;0.0010177584354917402;0.0022265169615911283;0.012204000954590682;6.3833956775082891e-05;0.44090906061648999;0.013013913668558835
2340;0.00091190062401017523;0.011280344554042391;2.192125867176653;0.00033293367911051353;0.00091190062401017523;0.0020580004507122127;0.011280344554042391;5.8999504524976168e-05;0.40753898162243979;0.012028307458382351
2345;0.00081705601703355472;0.010404281661651372;2.2565808726481063;0.00030714668789089448;0.00081705601703355472;0.0018981827463841593;0.010404281661651372;5.4429766464194349e-05;0.37588837225569832;0.011096668882060293
2350;0.00073207851846662179;0.0095736736945953062;2.3174565061733432;0.00028278759967339677;0.00073207851846662179;0.0017466731941481587;0.0095736736945953062;5.0113068497944146e-05;0.34587996928540005;0.010216617926360302
2355;0.00065594133457059351;0.0087864717210714011;2.373778275733418;0.00025979293410008147;0.00065594133457059351;0.0016030974513688591;0.0087864717210714011;4.6038161209598603e-05;0.31743974841411993;0.0093858611577526223
2360;0.00058772455166415096;0.0080407128524714322;2.4244395167648314;0.00023810154030470032;0.00058772455166415096;0.0014670968360215044;0.0080407128524714322;4.2194207994042951e-05;0.2904967939335123;0.0086021893031395444
2365;0.00052660400767582966;0.007334516777025687;2.4681865470306263;0.00021765453077359832;0.00052660400767582966;0.0013383277006949958;0.007334516777025687;3.8570773337100227e-05;0.26498317349097128;0.0078634748603662995
2370;0.0004718413227443663;0.006666082429500602;2.5036022973558225;0.00019839521609863023;0.0004718413227443663;0.0012164608308632371;0.006666082429500602;3.5157811253031402e-05;0.2408338177716717;0.0071676697409588531
2375;0.0004227749681129269;0.0060336847916452009;2.5290882697647454;0.0001802690406763378;0.0004227749681129269;0.0011011808664942912;0.0060336847916452009;3.1945653889723421e-05;0.21798640490433438;0.0065128029470484204
2380;0.00037881226514777154;0.0054356718183940561;2.5428446606271748;0.00016322351940588375;0.00037881226514777154;0.00099218574612196437;0.0054356718183940561;2.8925000310867826e-05;0.1963812494103524;0.0058969782843793107
2385;0.00033942221758458314;0.0048704614849270807;2.5428484711414789;0.00014720817542767837;0.00033942221758458314;0.00088918617251896931;0.0048704614849270807;2.6086905462561626e-05;0.17596119551926226;0.0053183721129151651
2390;0.00030412909020320909;0.0043365389499524041;2.5268294108686362;0.00013217447894570236;0.00030412909020320909;0.00079190509915814012;0.0043365389499524041;2.3422769331950949e-05;0.1566715146831503;0.0047752311365972236
2395;0.00027250665617648782;0.0038324538307058769;2.4922433818472811;0.00011807578715979452;0.00027250665617648782;0.00070007723666775702;0.0038324538307058769;2.0924326302572708e-05;0.13845980712718411;0.004265870233203674
2400;0.009261869168966862;0.1273293925542352;2.4362433109887505;0.0039777817536649756;0.009261869168966862;0.023269073424588092;0.1273293925542352;0.00070490661443963626;4.6001866985136664;0.14371024902993887
"
"
Zero Bound Price;Perp Yield;Expected Damages;Risk Premium;SCC;Sum Delta Cost
0.00027250693665580906;3.1277844479742756;96.07672956815243;5.7533696578266138;101.83009922597905;1.9038366420815054
