Year;Node;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0
2015;0;0.043491130155328801;0.75051455315454552;0.95650886984467121;9.8702093386815992;1.0;-0.22012076042871032;0.10844739797449364;0.188835174948395;0.33102501788219907
2030;1;0.066311102067096866;0.73450392323174207;1.1657606240882155;11.985710923129762;0.94563199228602557;0.0021647305278094109;0.1050150019191349;0.19164243567058173;0.32968712678720963
2030;2;0.037983287797646106;0.7328632945146355;1.2019203733763728;12.233456773881374;0.52507813558727101;0.0012087987719677784;0.10333028077984274;0.18973331686767111;0.32601253487064463
2060;3;0.08675956777248893;0.70307708586023698;1.754435564036354;17.774446459594024;0.66699409013240896;0.030759936517776865;0.095463465756907978;0.19705241057874098;0.32433632812001845
2060;4;0.061122466274204257;0.70125702687986602;1.8185497488913456;18.201287283496306;0.35174011503401498;0.017699799915926739;0.10322408455532303;0.18484155344459671;0.3199830628660138
2060;5;0.064039172141632392;0.70173757434355377;1.811001483090702;18.090576463148192;0.37076082636596547;0.014203347951990963;0.097995049168364337;0.18957309878950976;0.31929342167445224
2060;6;0.02538971503114637;0.69989914682295418;1.8947871918874062;18.535552870121613;0.19219267674696228;0.0087447940988694128;0.095296388496479451;0.18530973448415849;0.31195477822920586
2100;7;0.096627688322266564;0.66338857200747181;3.0149950225777684;30.003206355426443;0.40233149925103445;0.13852586994400617;0.096667388695668155;0.18882276337255832;0.31794633696352237
2100;8;0.083254783965015317;0.66136922398654452;3.1453746105554559;30.852492082751155;0.18667151304933122;0.090299629016188376;0.10891546974272144;0.17208242606146892;0.31289218663771168
2100;9;0.092552909398829597;0.66192650585082868;3.1049242804455148;30.614263338021324;0.20366380237211296;0.08079607347184492;0.10732237959540716;0.17534040643098042;0.31470250015706069
2100;10;0.036067797625681366;0.66035694925062605;3.3538842269138436;31.330956084935401;0.1046372488432247;0.051377542426678247;0.094611819295070954;0.17204851599333565;0.29637920402696699
2100;11;0.099789534204508173;0.66245638062526702;3.0653743178292738;30.389130753851465;0.22266493272235058;0.064042466514413476;0.10573137064897377;0.17865789352094161;0.31660997738862096
2100;12;0.03560977908162035;0.66067557861162873;3.3459279940929205;31.197172146413049;0.10470047655250962;0.041665862094353301;0.091783607491674038;0.17435383057800385;0.29575282589131019
2100;13;0.037432990334312848;0.66139416171382048;3.3311116821608682;30.898679350433113;0.1108942051386194;0.031828142043055507;0.086091857473792333;0.17862610267281309;0.29405679522548012
2100;14;0.016567428100636689;0.65940141994521195;3.4435867285755037;31.755393415272682;0.055051895607236404;0.019895223823240826;0.0825170946614249;0.18014431127992767;0.29214891200220394
2200;15;0.022574856175802675;0.57704905143589624;14.171915324333838;106.20963882089508;0.057693000602230878;1.0405913289439184;0.077443057201467352;0.13045229360762098;0.23201992684079065
2200;16;0.01497229753707066;0.57541380233530248;14.906481712302115;109.04145423261981;0.027989553178934833;0.62372637034506795;0.085524121475813689;0.11711830021830366;0.22585911335270273
2200;17;0.018783152770456616;0.57586734485483393;14.659819962321363;108.2388866767498;0.025027069539392419;0.83895578193207143;0.084442039507529529;0.12021549003548239;0.22820465758980615
2200;18;0.012833812523719422;0.57473835479599245;15.17745851521034;110.22554872614137;0.015265447403514145;0.4780174441494367;0.08771463572690881;0.11337641710829716;0.22405580985190779
2200;19;0.0194519928046222;0.5760207724278511;14.557414243089765;107.96429417649627;0.027474903207745996;0.92606811879072382;0.084361038589504278;0.12125824255847692;0.22934085427425774
2200;20;0.013242145114207888;0.57482693982812794;15.117471717134967;110.06402498792743;0.01615423453086462;0.54659146759679089;0.087560257853277201;0.11405782297777867;0.22467748574907981
2200;21;0.038408782478560374;0.5769616133189982;14.046460631543813;106.32080918398188;0.016641612603642476;0.40695176875846784;0.081086366118162417;0.12915848409319855;0.23459611894228868
2200;22;0.029205058681670552;0.57548095059481685;14.718037429616542;108.88772535031281;0.0087066323569043279;0.2614706410820844;0.085812780426533994;0.11936682496342647;0.22871570972944083
2200;23;0.019855930101760053;0.57617501437930574;14.453778650197965;107.68868141379517;0.030227701353417218;0.99307884632988674;0.084269276566113771;0.12233933124114277;0.23051309024443906
2200;24;0.013651370878716146;0.57491656458025742;15.052493384584075;109.89984650541091;0.017132794213942804;0.60591969562899806;0.087509140519503079;0.11470427159537483;0.22538125561771091
2200;25;0.042328467374752099;0.57730800648324321;13.898155822947704;105.73095152327687;0.017062560243089289;0.35457622677110834;0.079807731814409894;0.13160181428077899;0.23591641128383817
2200;26;0.032388295346823387;0.57571382368073976;14.611251407406007;108.47975301631512;0.0085151286658367593;0.2278406656163412;0.084708224168422816;0.12126673879662193;0.2296140706130694
2200;27;0.053212887856684536;0.57810759988387606;13.58443033219922;104.3884500530954;0.018996683382192407;0.26143853119595661;0.076921229585338438;0.13686712127862233;0.23856642618301394
2200;28;0.040742387289159278;0.57626785494252741;14.384824142485103;107.52155082901493;0.0086126105847654979;0.16812521696518701;0.081895872734995961;0.12564176150116227;0.2313415853399467
2200;29;0.044148997455360404;0.57747680464826356;14.255261668314358;105.54459769054191;0.0094288260302217691;0.11716507815169308;0.067434857888557839;0.1382651990671882;0.22890994154735395
2200;30;0.0135460751270975;0.57513981945253145;15.191864506183032;109.55944895234694;0.0040313399315772807;0.057026617447597516;0.062106165701255094;0.13757435023279246;0.22231741446638106
2300;31;0.02134981684357418;0.51706794730972272;64.384437151212339;289.75001791158866;0.0081539881627170421;2.4849877422497002;0.0;0.11789415343116849;0.13165039230583489
2300;32;0.010398634504287338;0.5158201475235773;66.955080125532334;296.27037481746112;0.0046417862338042582;1.4255295404566937;0.0;0.11584667612311586;0.12920191862932601
2300;33;0.013834445053627284;0.51605624716827325;66.374925537867895;295.01319168096302;0.0037266112028022376;1.7391134614769044;0.0;0.11638248443692205;0.12984236084293874
2300;34;0.0075940427001036813;0.51535709591124668;68.088144720811258;298.75064152264014;0.0026481552214662699;0.89710223681720436;0.0;0.11483672568791628;0.12799533255041906
2300;35;0.015048474329027303;0.51621179033611031;65.879738781953108;294.17306549104279;0.0033519447924152935;2.0933928488290121;0.0;0.11694336732974617;0.13051300539995209
2300;36;0.0082260802277999336;0.51544160062818623;67.82818485213798;298.28967016544436;0.0022822700298713297;1.1106385310867495;0.0;0.11510867723928542;0.12832015652872245
2300;37;0.010934131032980215;0.51562921751799862;67.36155869367613;297.28279125813367;0.0019901370334780288;1.4606221558423726;0.0;0.1155298405099081;0.12882331250203008
2300;38;0.0050470745327588686;0.51504010319399118;68.770386104820659;300.44841246078761;0.001505914761524322;0.61882738137768456;0.0;0.11432543696417936;0.12738479222291699
2300;39;0.015112183003264655;0.51624793181585737;65.766593949825904;293.97841078245477;0.003672624397990795;2.1360099578430436;0.0;0.11707160861439904;0.13066637589486696
2300;40;0.0084779638423027152;0.51546048933533184;67.752973382716007;298.18452500215898;0.0024751654334536242;1.1404988892692813;0.0;0.11519905759467591;0.12842812093681133
2300;41;0.011667577897643729;0.51565272788217043;67.240336380090895;297.14876116174679;0.002108031120253265;1.4949970425135461;0.0;0.11569170751094993;0.12901672774034653
2300;42;0.0054004652215964045;0.5150500063920147;68.715538128600883;300.3909514250654;0.0015810942907292958;0.64106948096736005;0.0;0.11439737151446279;0.12747067869070022
2300;43;0.015327507241122527;0.516341181340912;64.945043495190689;293.40698802625855;0.0022580081534771374;2.5975072657615783;0.0;0.11836851063363102;0.13221809803272541
2300;44;0.0074167215546886139;0.5153807641461764;67.582667995834456;298.56585681478731;0.001358649715961084;1.3774972140083719;0.0;0.11565325280226735;0.12897077632975434
2300;45;0.010728833673600741;0.51562880595004257;66.770033872669927;297.208298620351;0.0011428489967459296;2.0958197329477457;0.0;0.11656100017066476;0.13005578551110752
2300;46;0.0038828840454990963;0.51494448697396122;68.745612079129174;300.93305191801045;0.00079638648859648743;0.83710730138619738;0.0;0.1145594617091405;0.12766422122933405
2300;47;0.015192270124761809;0.51628691420472728;65.649569749792988;293.7692399748579;0.0040329177840931129;2.1448935917234735;0.0;0.11720147286795242;0.13082169991287096
2300;48;0.0087136559152831902;0.51548130673949533;67.67701675288761;298.06956890302069;0.0026891879359800482;1.1525163087227952;0.0;0.11528702273178457;0.12853320618115477
2300;49;0.011865773076987903;0.5156711269600045;67.166401464131553;297.0465983916468;0.0022337760491475604;1.4923315806299797;0.0;0.1157824711025205;0.1291251900218239
2300;50;0.0054941635247150785;0.51505764275849786;68.68298485679847;300.34788938781128;0.0016638821907585511;0.64611366426987615;0.0;0.11443658188403773;0.12751749569016063
2300;51;0.016254903950041831;0.51646209315829905;64.491118440052645;292.74729418843378;0.0023364128837220876;2.7963113717319743;0.0;0.11895453748601219;0.13291967875292435
2300;52;0.0078100999372799854;0.51544300448828739;67.344499874610179;298.2202670136773;0.0013529434927723369;1.523036627673946;0.0;0.11593807983887296;0.12931115657280121
2300;53;0.010846233724533565;0.51570789619610446;66.488796235125179;296.77368907250997;0.0011272125526141776;2.2014686315316112;0.0;0.11689476348882316;0.13045488072658973
2300;54;0.0040362080125599231;0.51497497378079926;68.623112028381456;300.76177994229914;0.00076127205031864575;0.9199573436418973;0.0;0.11470379157742377;0.12783657404658572
2300;55;0.016879854050385119;0.51673041859730651;63.544143355882476;291.29562148408587;0.002651083911283787;3.4573944990917482;0.0;0.12017211900463298;0.13437815315591514
2300;56;0.0081707723253152606;0.51558406333519868;66.812551169387163;297.43925091948006;0.0014124240311484265;1.9835106081558251;0.0;0.1165779465580377;0.13007604702544334
2300;57;0.012034237527621163;0.5159007480074248;65.715525672455911;295.70467081084701;0.0011671034523780416;2.6039382003546052;0.0;0.11787941350469316;0.13163275439111541
2300;58;0.0045639037599924191;0.51505403950683371;68.281474372247473;300.31488400487626;0.00073029199117935527;1.1972784677084292;0.0;0.11512130611523443;0.12833524205740363
2300;59;0.023100112270828844;0.51696457124207285;62.223700610865663;289.96632263395549;0.0014916531428194836;1.3899100104843853;0.0;0.12223620168993489;0.13685307300372676
2300;60;0.010200214814393704;0.51556583924008936;66.450020381751301;297.48381162494042;0.00067826295313764033;0.7666242141496582;0.0;0.11725571082428211;0.13088657489891226
2300;61;0.037913207665145644;0.51643925893448073;63.968379061162828;292.79057826759936;0.00068045425401035186;0.41864385686878336;0.0;0.11998099764651464;0.13414914744026166
2300;62;1.992231742068711e-05;0.5146423109561209;69.583580201484068;302.5873163749028;0.00028047400542436382;0.016357759838570018;0.0;0.11377414189253598;0.12672670322388269
