Year;Node;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0
2015;0;0.040217601895653231;0.75037002919582307;0.95978239810434673;9.8878657247215855;1.0;-0.20835802921668201;0.12129949636751429;0.17545768819596042;0.33042630542831286
2030;1;0.063901363475176332;0.7344269838947769;1.1687371929157953;11.997634658648909;0.88107231408054443;0.0020419039667762817;0.1192584046977922;0.17689790452038245;0.3291177223627792
2030;2;0.032868906085396485;0.73276345765977324;1.2082921086766933;12.250058937619013;0.58714431440276216;0.0011484035532971504;0.1156503854480446;0.17615085845270012;0.3245916530311227
2060;3;0.085278265591536118;0.70307479932238315;1.7565569669084831;17.775637687254275;0.57545261866226438;0.029448357667072322;0.11184587144540573;0.18029718425562666;0.32392525177434761
2060;4;0.058612410532824608;0.70125717216117234;1.8229932289138921;18.202674401506282;0.37285187459090324;0.017027668903546456;0.11539028318330517;0.17193011040495762;0.31914359452947377
2060;5;0.061585618769543007;0.70179701774537318;1.8151626231724165;18.078556780804387;0.38785733594610089;0.013058981161906402;0.110844934562859;0.17579747987188699;0.31824513108114388
2060;6;0.022216657432263774;0.69984585827906298;1.9005925428527939;18.549662979287252;0.24217827732051783;0.0081333908248382158;0.10787284299044744;0.1720299985175236;0.31115919583670998
2100;7;0.098862225667450787;0.6634633345831441;3.0026586313566703;29.969836319872297;0.31982923846041644;0.13306479278711869;0.11228287795621834;0.17412518118266179;0.31900340292150015
2100;8;0.083915010293490466;0.66144408726765036;3.1399198038271656;30.820373915439092;0.18953242489410871;0.08705490608567068;0.11920760976079793;0.16201106114722702;0.31313361383202193
2100;9;0.092002251384471226;0.66204584297011171;3.1034067541809804;30.565739550630703;0.20196809315980363;0.077278325386043178;0.11744675536293131;0.16491348177706289;0.31431900828953807
2100;10;0.035737962306359644;0.66039527843410073;3.3528658739439376;31.314811183589356;0.12468920625516065;0.04925719827952868;0.1070507817398136;0.15954943247569092;0.29630947923968376
2100;11;0.10363282088310088;0.6626639885715403;3.0475522629434386;30.300637510235383;0.21864581788863816;0.058114843006062955;0.11782880708860928;0.16748472053162786;0.31763700047994886
2100;12;0.036200438529806034;0.66075403966476554;3.3407751846013998;31.163380457530192;0.12481920407599946;0.03821094408769099;0.10503108949223917;0.1612419236506771;0.29590319161851858
2100;13;0.037823844106072216;0.66150032971062322;3.326938967496742;30.854262990071454;0.13066631079009791;0.028090852996331961;0.10056642585231701;0.16409874918793174;0.29399632906531514
2100;14;0.012353964785844837;0.65936543668468495;3.4565618089186367;31.774284212090091;0.078660596777627836;0.017787771152066867;0.095884888341292274;0.16586419941799155;0.29112296746512883
2200;15;0.023422603167637165;0.57703703966876041;14.146679808000643;106.22306040322601;0.042045705270987235;1.0309758269896108;0.086744781473504617;0.12156967481652149;0.23251249074348718
2200;16;0.015804701513366801;0.57541149716888795;14.886106257187576;109.04065884790847;0.025682084553086466;0.61974723851037083;0.091258402592034077;0.1116758618405604;0.2262008018389384
2200;17;0.019093382967953428;0.57591706352227612;14.623147255265915;108.14904191441795;0.023923868650524205;0.9034693200659305;0.090537855923882138;0.11447965635543438;0.22862959179193523
2200;18;0.013247641367636929;0.57476832026925317;15.152696538697969;110.16988488890121;0.016948841056002573;0.52120454590820486;0.092152423036292466;0.10917848323639175;0.22433672830663259
2200;19;0.019675073487668056;0.57616420921337252;14.476841475017761;107.71160899891535;0.025795808299870979;0.97146421241909309;0.090384893830967983;0.11592785154048699;0.23015953154577909
2200;20;0.013633207717406145;0.57491671618317908;15.065191722114667;109.90245439705755;0.017608556562620864;0.58871617476157212;0.091883902493346339;0.11015890603300431;0.22517612223154407
2200;21;0.040605286235207497;0.57704799977573484;13.986792885669351;106.16806931950403;0.018473966800340313;0.39072357363636456;0.089371340801266588;0.12150987617587775;0.23533215799058807
2200;22;0.030484397395714683;0.57554285248707016;14.680904486945574;108.77712875995475;0.011770591366812034;0.25123872099275246;0.091480438116231272;0.11403413328850517;0.22909974884554635
2200;23;0.01945715467049397;0.57622576170595829;14.418212714294405;107.59779215155842;0.027630217186087699;1.0110291284386008;0.090645736437392918;0.11630865561950397;0.23092821885646336
2200;24;0.014082673971164576;0.57494611936783613;15.020436777057903;109.84335205415344;0.018611024619202925;0.62447523356947698;0.092338655734303401;0.11021823059995224;0.22578674001891341
2200;25;0.045147191892794675;0.57740203581797778;13.826119071483122;105.56387208729819;0.018877077460991664;0.33595299747268825;0.088881339443653493;0.12334687675531404;0.2368659632496628
2200;26;0.033709659837812517;0.57578118012578794;14.57126658777022;108.35993851675926;0.011625827012426935;0.21615160952972445;0.090855481862704909;0.11548352277174714;0.23003164101205087
2200;27;0.056710472249163972;0.57827996548766425;13.500295163497752;104.09734173392697;0.020679268955033411;0.23963125636718985;0.086770516706629969;0.12781909643106609;0.23947474612507375
2200;28;0.042682528931265888;0.57639583896415225;14.333867428400977;107.30172458451959;0.011886693910608948;0.15425553198422648;0.088752945046067996;0.11913677000554571;0.23172801807994101
2200;29;0.0337438225859975;0.57778982731026762;14.377801875936612;105.07470409381709;0.012380683985079612;0.093125945431360435;0.072971007038839825;0.12987604941864569;0.22562185825920922
2200;30;0.0091942430428684687;0.57523675713417266;15.243270118862815;109.40990011205626;0.0067195600150326404;0.043989115555831404;0.068543885159950427;0.13008488883360739;0.22114864230560061
2300;31;0.021082608843524586;0.51703300346069914;64.44686112504634;289.92937156268607;0.0055097555052234506;2.4105267886156412;0.0;0.11785134198748247;0.13159916423403245
2300;32;0.010320491892269844;0.51579996902548875;66.986080331269847;296.37566304461643;0.0037719979567482484;1.3808105642297619;0.0;0.11583375425557714;0.12918647602137953
2300;33;0.01434579816590097;0.5160205760951263;66.38848805831222;295.19318031963195;0.0032501083438977066;1.6646732101733619;0.0;0.11643144273070261;0.12990089059894558
2300;34;0.0079589993746441313;0.51533591480144592;68.087831242467033;298.85790664781507;0.002585050380974987;0.85583808847928822;0.0;0.11488002895487422;0.12804705101306343
2300;35;0.015338112926406754;0.51623145172495377;65.806682407953744;294.0656542345522;0.0030411518672121773;2.1851267405807562;0.0;0.11703366196309727;0.13062099221810861
2300;36;0.008523821951296669;0.51545210233719885;67.77927565777496;298.23029744919506;0.0023304192846093073;1.1630729572502219;0.0;0.11517103231579748;0.12839464250498581
