Node;Mitigation;Prices;Average Mitigation;Average Emission;GHG Level
0;0.59514052465737621;89.837676089626981;0.0;0.0;400.0
1;0.78164708692829044;138.25470137144535;0.59514052465737621;11.354351479728896;397.18522452725358
2;0.56685145113275237;63.674623748657389;0.59514052465737621;22.523724541096875;397.18522452725358
3;1.0034154303738982;160.51110405514072;0.72590949360594825;-0.20834125280779278;399.61287494148741
4;0.89133130574729513;120.60809699929629;0.72590949360594825;6.628790349414996;399.61287494148741
5;0.78347950801046529;88.352872005236435;0.57530565701367442;13.207750011361616;429.33253066184352
6;0.59760933759246881;45.964982211296928;0.57530565701367442;24.545830406859398;429.33253066184352
7;1.2834012869303286;158.80341312381739;0.87494957458029243;-21.453477420625877;388.48464023129327
8;1.2261422899165404;142.24280711579098;0.87494957458029243;-17.118971346682109;388.48464023129327
9;1.2701102444417542;154.86402234085122;0.81475256688796294;-20.447345504240797;407.53488705996756
10;0.93144999263515593;73.276238903306648;0.81475256688796294;5.1892355575186961;407.53488705996756
11;1.0409458189618759;95.815386806959211;0.68710956279910951;-3.0995984954140043;446.87040693316487
12;0.93792350756018961;74.511134815990758;0.68710956279910951;4.6991904776936471;446.87040693316487
13;0.91410165365449747;70.026255926917159;0.58728429213119648;6.5025048183545424;483.67041013540734
14;0.56102901406259986;21.56168874732942;0.58728429213119648;33.230103635461191;483.67041013540734
15;1.2951986764257277;35.815577208806076;1.1162615892797623;-24.029172261054242;275.53722562114439
16;1.1562392576452831;27.235689050702668;1.1162615892797623;-12.717875572326049;275.53722562114439
17;1.2166529040264991;30.797217558823355;1.0824331500511197;-17.635546387757028;299.24448023601963
18;1.0908366122813467;23.665648590490569;1.0824331500511197;-7.3941002397016184;299.24448023601963
19;1.242190578095633;32.380268226292749;1.0837764814828144;-19.71431305698453;296.01001998491506
20;1.1317410884316883;25.864015587104589;1.0837764814828144;-10.72372459833943;296.01001998491506
21;1.5702114091677122;56.996896038839196;0.88369704689828021;-46.415208706251782;429.41028659051892
22;1.4310069666392156;45.558328212727623;0.88369704689828021;-35.083967084432153;429.41028659051892
23;1.6906051787897598;68.119281341367113;0.89615493405509139;-56.215261553486457;420.98982231715172
24;1.5993774640755407;59.585136307962053;0.89615493405509139;-48.789325575749025;420.98982231715172
25;1.6847149907574428;67.548007253332727;0.83528966951671668;-55.735800247655853;459.7061181449543
26;1.5518631042459727;55.40302962654998;0.83528966951671668;-44.921656685622189;459.7061181449543
27;1.8032633882803655;79.593024274230743;0.78036698358131051;-65.385639806021757;493.79001831312576
28;1.4780096860348946;49.253320896530475;0.78036698358131051;-38.909988443240422;493.79001831312576
29;1.3296398413587494;38.157018345309375;0.57177275464546728;-26.832683086602199;639.81353228485989
30;0.46784151070994129;3.0686865705580599;0.57177275464546728;43.317701028210784;639.81353228485989
31;1.9857149896840878;22.156482016393038;1.1827160052560448;0.0;172.27930667204134
32;1.6206343019606464;13.570544093589021;1.1827160052560448;-50.519632179596627;172.27930667204134
33;1.7609473813987762;16.581098659953213;1.1311086656779439;-61.941116845860385;229.41829374634892
34;1.4827208510496506;10.949482926733914;1.1311086656779439;-39.29347727544156;229.41829374634892
35;1.7910615983632718;17.273604881821484;1.1322802527685023;-64.392414106770332;224.68250587481299
36;1.507170090175955;11.390239103559916;1.1322802527685023;-41.283645340322742;224.68250587481299
37;1.6328981181540361;13.819666776668303;1.0855540635721548;-51.517906817738542;275.38642278233095
38;1.314665176709483;8.1908367509139239;1.0855540635721548;-25.613745384151919;275.38642278233095
39;1.8086305330481716;17.685302747108764;1.142608982004228;-65.822525390121172;213.85217024297287
40;1.5222212508405419;11.666650162449136;1.142608982004228;-42.508809818420119;213.85217024297287
41;1.6691321834629331;14.571270646516858;1.1015897810796678;-54.467359733882766;258.8220611196034
42;1.3488641147873384;8.7144615762488815;1.1015897810796678;-28.397538943689348;258.8220611196034
43;1.8266567014996953;18.113629223000672;1.1386576687101782;-67.289855502075199;191.94825163272384
44;1.4786221047532655;10.876588573162392;1.1386576687101782;-38.959839326915819;191.94825163272384
45;1.6538306300867314;14.25102653643849;1.0869593311710795;-53.221813289059938;251.95930619446276
46;1.2608712161724802;7.4053529677554861;1.0869593311710795;-21.234916996439893;251.95930619446276
47;2.012436393295594;22.882784417472173;1.1912012426662879;-82.412322414261368;134.06867083188351
48;1.7053415175192075;15.345749876698186;1.1912012426662879;-57.414799526063497;134.06867083188351
49;1.8210730941201003;17.980313239851593;1.1573207062225546;-66.835349861376173;174.06250156617662
50;1.464845098870329;10.633657510839519;1.1573207062225546;-37.838391048044791;174.06250156617662
51;1.8779250332922002;19.364795320461297;1.1507528557061277;-71.463097709985107;172.41237395262033
52;1.524011056537931;11.699777938113172;1.1507528557061277;-42.654500002187589;172.41237395262033
53;1.683862574844861;14.883505213723732;1.1014137574214593;-55.66641359237169;230.48409227715808
54;1.2740045157529936;7.5928502570626906;1.1014137574214593;-22.303967582293676;230.48409227715808
55;1.9369208198623393;20.865472641443009;1.1602545980648542;-76.265354736794436;152.9893398030064
56;1.5798902999961149;12.761863033904341;1.1602545980648542;-47.203070419683755;152.9893398030064
57;2.0164447654197;22.992918805153749;1.0394604956705602;-82.738603905163586;295.42893967900255
58;1.6025229719229648;13.207480532580821;1.0394604956705602;-49.045369914529338;295.42893967900255
59;3.4848657964935952;33.607181145149013;0.85323265453807229;-202.2680758345787;481.03943001275115
60;2.6993976873226053;32.912087132543398;0.85323265453807229;-138.33097174806008;481.03943001275115
61;0.99332718926663677;4.1649622205717183;0.53317432752459948;0.54316679369576715;832.25572995667892
