Year;Discount Prices;Net Expected Damages;Expected Damages;Risk Premium;Expected SDF;Cross SDF & Damages;Discounted Expected Damages;Cov Term;Scaled Net Expected Damages;Scaled Risk Premiums
2015;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;0.89818685124943898;0.0022953497486019403;-0.17511850620587355;1.6798811667774602e-05;0.89818685124943898;-0.15728640245101946;-0.96530697760167816;2.7372335394404423e-06;0.077327381141949397;0.00056593036131292746
2025;0.80675150964451781;0.0044403878109618468;-0.188204112645729;3.2656235811495344e-05;0.80675150964451781;-0.15182863092282373;-0.931827674782153;5.3210754250299086e-06;0.14959095487973026;0.0011001465875930011
2030;0.73269476887626839;0.0054263864678678704;0.0012067600426823866;6.818393819680797e-05;0.73269476887626839;0.00089529680418695473;0.0054263864678678704;1.1110033624667768e-05;0.18280798160712189;0.0022970291912659826
2035;0.6591174853824775;0.010761650101963059;0.0026604146221631542;0.00024023452731591915;0.6591174853824775;0.0017926701126179181;0.010761650101963059;3.9144316782966032e-05;0.36254615213113262;0.0080931922764837464
2040;0.59294000833940252;0.015739556476229866;0.0043252879634303465;0.00040545897147469049;0.59294000833940252;0.0026307026146984193;0.015739556476229866;6.6066333591712455e-05;0.53024541614365284;0.013659391316614309
2045;0.53340733587860989;0.020377789936578461;0.0062248857999880336;0.00056395446753329309;0.53340733587860989;0.0034122916722309797;0.020377789936578461;9.1891921510773265e-05;0.68650153651579837;0.01899890074887876
2050;0.47985223309535624;0.024693348128444183;0.0083850518119932271;0.0007158227350546857;0.47985223309535624;0.0041402234915438882;0.024693348128444183;0.00011663765493867464;0.83188714206280501;0.024115147374538785
2055;0.43167446893205064;0.028702476116177378;0.01083418612901621;0.00086117198858294574;0.43167446893205064;0.0048171627101338248;0.028702476116177378;0.00014032116657976268;0.96694950811099734;0.029011776802417205
2060;0.39296533817969215;0.03231807841939037;0.013400610282987557;0.0011610731160495984;0.39296533817969215;0.0054551630357646107;0.03231807841939037;0.00018918768409614557;1.0887544999335079;0.039115060104946239
2065;0.35400123923847743;0.035397942579514417;0.016293205294004576;0.0014220644417196214;0.35400123923847743;0.0059995290222993325;0.035397942579514417;0.00023171415705479197;1.1925111626906324;0.047907522224116053
2070;0.31890959990329459;0.038235799928428647;0.019536010469045628;0.0016748948663152252;0.31890959990329459;0.0065031321580984224;0.038235799928428647;0.00027291087570850692;1.2881149272060979;0.056425054081251626
2075;0.28729749220389456;0.040843731115184391;0.023164709856315913;0.0019194359595668144;0.28729749220389456;0.0069679199627107093;0.040843731115184391;0.00031275691336030923;1.3759727750103674;0.064663329025735461
