Year;Discount Prices;Net Expected Damages;Expected Damages;Risk Premium;Expected SDF;Cross SDF & Damages;Discounted Expected Damages;Cov Term;Scaled Net Expected Damages;Scaled Risk Premiums
2015;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;0.89815126239525611;0.0023266386335965743;-0.19777769204888385;6.1451408557872976e-05;0.89815126239525611;-0.17762297477928329;-0.96523734941340611;1.1309008041943125e-05;0.086540200996074831;0.002285708305234114
2025;0.80671610807708038;0.0045009401267794673;-0.21254954240107482;0.00011900965411078287;0.80671610807708038;-0.17144523806873607;-0.93172603750210492;2.1901550623371069e-05;0.16741416463143491;0.0044266089449825161
2030;0.73429837320954183;0.0055567237541806419;0.0013926401497998953;0.00016414275016963148;0.73429837320954183;0.0010528208681115977;0.0055567237541806419;3.0207471647241855e-05;0.20668443462709135;0.0061053514656764967
2035;0.66052677709438867;0.010919803516923423;0.0030424052846533822;0.00057722749840182852;0.66052677709438867;0.0021158183231607145;0.010919803516923423;0.00010622816587367969;0.40616620799913006;0.021470194387229167
2040;0.59420346625537834;0.015924883844753119;0.0049321214616537823;0.00096656833351364769;0.59420346625537834;0.0031085628955797619;0.015924883844753119;0.00017787922707254147;0.59233205744276396;0.035951873510072591
2045;0.53454003167373998;0.020589398311760612;0.0070885285219535188;0.001333143990994596;0.53454003167373998;0.0040344430342587143;0.020589398311760612;0.00024534077361347117;0.7658304313178369;0.049586793269670387
2050;0.48086768262737528;0.024930338388430309;0.0095410298277254224;0.0016778996928441148;0.48086768262737528;0.004896759659458085;0.024930338388430309;0.00030878675632109529;0.92729333377390022;0.062410111554590378
2055;0.43258479267380251;0.028963945525356142;0.012321941566706407;0.0020017479729439449;0.43258479267380251;0.0056986696483421143;0.028963945525356142;0.00036838511036971396;1.0773248716879613;0.074455770406540819
2060;0.3947763118642495;0.032678587138792327;0.015233680998810728;0.0023979203995121178;0.3947763118642495;0.0064551898018803348;0.032678587138792327;0.0004412934010533387;1.215492366722728;0.089191553148751213
2065;0.35562084621802309;0.035909081474883711;0.018582740243447415;0.0029882534733847335;0.35562084621802309;0.0071583432188677748;0.035909081474883711;0.00054993340844329292;1.3356518212787918;0.11114921435572364
2070;0.32037502447001037;0.038891040573087822;0.022340021248706821;0.0035459678217655676;0.32037502447001037;0.0078097553900889193;0.038891040573087822;0.00065257053587391978;1.4465669139770263;0.13189360977249859
2075;0.28862337318917858;0.041635105511782476;0.026547329633863637;0.0040720679006679859;0.28862337318917858;0.008411569463197717;0.041635105511782476;0.00074938963510695275;1.5486334437388172;0.15146210051911985
2080;0.2600193985847451;0.044153864677614119;0.031250404541544041;0.0045676916656989999;0.2600193985847451;0.008966311520485425;0.044153864677614119;0.00084060012606315682;1.6423196403506333;0.1698970132833392
2085;0.23425097536912245;0.046459327937441168;0.036499270648154836;0.0050339497400405395;0.23425097536912245;0.0094763961482221149;0.046459327937441168;0.00092640639863026189;1.7280722153373571;0.18723965811305454
2090;0.21103693688318345;0.048562951412884678;0.042348620650439761;0.0054719254677459122;0.21103693688318345;0.0099441310057679384;0.048562951412884678;0.001007007822471203;1.8063172834610342;0.20353033039869201
2095;0.19012400361946069;0.050475661237317448;0.048858230805937097;0.0058826750125899148;0.19012400361946069;0.010371721215804104;0.050475661237317448;0.0010825987652156744;1.8774612463710389;0.21880831454997288
2100;0.17399434815068721;0.052183939068549658;0.055194320102092131;0.0064111743641070053;0.17399434815068721;0.010783359154484126;0.052183939068549658;0.0011798594067002344;1.9410012842339226;0.23846604714589548
2105;0.15638325821038804;0.052905469576522965;0.062259121310412335;0.0066560653056734588;0.15638325821038804;0.010961211350247201;0.052905469576522965;0.0012249271064091165;1.9678388834567493;0.24757485802836518
2110;0.14056371647705421;0.053527182434909754;0.070079956432880786;0.0068782836940528367;0.14056371647705421;0.011116521464050979;0.053527182434909754;0.0012658223372952124;1.990963727577242;0.25584035474869071
2115;0.12634473433604865;0.054051826145728503;0.078731023183101212;0.0070788939497932728;0.12634473433604865;0.011249991194570576;0.054051826145728503;0.0013027409864963656;2.0104780481640177;0.26330212883039006
2120;0.11356434577962658;0.054485100994681811;0.08829343798271716;0.0072590482999080261;0.11356434577962658;0.011362881621466;0.054485100994681811;0.0013358951003246931;2.0265938694924901;0.27000303779154994
2125;0.10207697747197443;0.054832436999395773;0.098855859678820268;0.007419848196988826;0.10207697747197443;0.011456394742396094;0.054832436999395773;0.0013654873809884928;2.0395131631150902;0.27598405057650888
2130;0.091751789356370198;0.055099005554686588;0.11051516815808737;0.0075623463360467852;0.091751789356370198;0.011531675987279597;0.055099005554686588;0.0013917115577549329;2.0494282810113491;0.28128432257301555
2135;0.082471183267271084;0.055289730602217861;0.12337720260349738;0.0076875485968645775;0.082471183267271084;0.011589816631320721;0.055289730602217861;0.001414752744404453;2.0565223710475089;0.28594126785874979
2140;0.074129462534835516;0.055409299343465078;0.13755756454475465;0.0077964159144798192;0.074129462534835516;0.011631856110762635;0.055409299343465078;0.0014347877834590267;2.0609697754492773;0.28999062877465737
2145;0.066631627292395676;0.055462172513999625;0.15318249129215311;0.0078898660802727751;0.066631627292395676;0.01165878424513881;0.055462172513999625;0.0014519855776394183;2.062936412957693;0.29346654291708585
2150;0.059892291745866841;0.055452594236331587;0.17038980581917107;0.0079687754760580792;0.059892291745866841;0.011671543369636448;0.055452594236331587;0.0014665074089930553;2.0625801453093273;0.29640160763798018
2155;0.053834711055701659;0.05538460146820131;0.18932994967580941;0.0080339807435699049;0.053834711055701659;0.01167103038111998;0.05538460146820131;0.0014785072461322452;2.0600511286690515;0.29882694214201244
2160;0.048389906732658604;0.055262033062068554;0.21016710607268951;0.0080862803915565454;0.048389906732658604;0.011658098701120759;0.055262033062068554;0.0014881320399905452;2.0554921506011508;0.30077224726307089
2165;0.043495880572636196;0.055088538451602033;0.23308042088431291;0.0081264363426918704;0.043495880572636196;0.011633560159107385;0.055088538451602033;0.0014955220085035303;2.0490389531665758;0.30226586300221453
2170;0.03909690816596003;0.054867585979536747;0.25826532997456075;0.0081551754224479037;0.03909690816596003;0.01159818679907533;0.054867585979536747;0.0015008109106085642;2.0408205426807364;0.30333482390685007
2175;0.035142903924332239;0.054602470881485107;0.28593500196263388;0.0081731907919096215;0.035142903924332239;0.011552712612504755;0.054602470881485107;0.0015041263099281627;2.030959486674365;0.30400491236481814
2180;0.031588850384528314;0.054296322939211064;0.31632190631823986;0.0081811433265919376;0.031588850384528314;0.011497835200551709;0.054296322939211064;0.0015055898285160473;2.019572198559934;0.30430070989001096
2185;0.02839428528116663;0.053952113816692161;0.34967951751350146;0.0081796629430923862;0.02839428528116663;0.011434217368262375;0.053952113816692161;0.0015053173910033121;2.0067692104992476;0.30424564646771901
2190;0.025522840539854069;0.053572664091374587;0.38628416686432576;0.0081693498754822867;0.025522840539854069;0.011362488653443444;0.053572664091374587;0.0015034194594948768;1.9926554349336254;0.30386204803048145
2195;0.022941827934248569;0.053160649993028393;0.42643705467997339;0.0081507759032144553;0.022941827934248569;0.011283246792799146;0.053160649993028393;0.0015000012595434483;1.977330415238161;0.30317118213057637
2200;0.019603446311211928;0.053582859239206991;0.50302101313881575;0.0067867210729839391;0.019603446311211928;0.011109917335683762;0.053582859239206991;0.0012489719112055587;1.993034647300282;0.25243464854377784
2205;0.017579555380952492;0.051012099102539184;0.53402056120987473;0.0063434651221120665;0.017579555380952492;0.010555242789201537;0.051012099102539184;0.0011673987588452141;1.8974142549766049;0.23594757636709818
2210;0.015765315267594473;0.048553333999332052;0.56677288861856079;0.0059228987606526244;0.015765315267594473;0.010025354484710225;0.048553333999332052;0.0010900012105134072;1.8059595601386891;0.22030445202138646
2215;0.014138332924355528;0.046199875033483162;0.60136101140602083;0.0055246151503301625;0.014138332924355528;0.009518946582050488;0.046199875033483162;0.0010167043950650035;1.7184217667746455;0.20549014300363092
2220;0.012679277878294499;0.043947490965388095;0.63787008724613958;0.0051475598240161239;0.012679277878294499;0.0090350463435527831;0.043947490965388095;0.00094731425710702435;1.6346434923324349;0.19146542801150659
2225;0.011370815387576304;0.041792113926529047;0.67638723289495939;0.0047907248699695848;0.011370815387576304;0.0085727196646764314;0.041792113926529047;0.00088164530891427038;1.5544734309091666;0.17819281738788059
2230;0.010197400370000949;0.039729833280578539;0.71700129920739819;0.0044531469712512858;0.010197400370000949;0.0081310695834480098;0.039729833280578539;0.00081952026961932666;1.4777661249125371;0.16563648019607766
2235;0.0091450926124043205;0.037756889710740212;0.75980259813959172;0.0041339055248992241;0.0091450926124043205;0.0077092348462132112;0.037756889710740212;0.0007607697190812222;1.4043817451372431;0.15376217426190764
2240;0.0082013910629895811;0.035869669525005254;0.80488257553368303;0.0038321208377442365;0.0082013910629895811;0.0073063885275962649;0.035869669525005254;0.00070523176585828018;1.3341858789468464;0.14253717906634575
2245;0.007355085235685223;0.034064699171500817;0.852333422803353;0.0035469523957893765;0.007355085235685223;0.0069217367026610304;0.034064699171500817;0.00065275172871903826;1.267049326270091;0.13193023137444637
2250;0.0065961219592083481;0.032338639956282854;0.9022476198862428;0.0032775972042544451;0.0065961219592083481;0.0065545171693329116;0.032338639956282854;0.00060318183115779835;1.2028479031272179;0.12191146349267355
2255;0.0059154858860628783;0.0306882829561715;0.95471740100177005;0.0030232881954636586;0.0059154858860628783;0.0062039982192000692;0.0306882829561715;0.00055638090839546517;1.1414622524109581;0.1124523440496826
2260;0.0053050923403948251;0.02911054411957156;1.0098341338448336;0.0027832927018840671;0.0053050923403948251;0.0058694774548996593;0.02911054411957156;0.00051221412637018991;1.0827776616597038;0.10352562120040867
2265;0.0047576912304092434;0.027602459548431043;1.0676876018442805;0.0025569109917210949;0.0047576912304092434;0.0055502806523517164;0.027602459548431043;0.00047055271224050697;1.0266838875681792;0.095105268156990691
2270;0.0042667808826729672;0.026161180954768961;1.1283651780156001;0.0023434748645715384;0.0042667808826729672;0.00524576066617179;0.026161180954768961;0.00043127369594094835;0.97307498699127781;0.087166430953555363
2275;0.0038265307736503537;0.024783971285333564;1.1919508777231691;0.0021423463047467307;0.0038265307736503537;0.0049552963766380537;0.024783971285333564;0.00039425966235079758;0.92184915420157665;0.079685378356064637
2280;0.003431712239650398;0.023468200508366007;1.2585242763443638;0.0019529161899573325;0.003431712239650398;0.0046782916766792519;0.023468200508366007;0.00035939851365113847;0.87290856417642282;0.072639453831359724
2285;0.0030776363412630004;0.022211341556532156;1.3281592763630945;0.001774603053155472;0.0030776363412630004;0.0044141744973851703;0.022211341556532156;0.00032658324146454202;0.82615922169375289;0.06600702949341275
2290;0.0027600981434583744;0.021010966420260069;1.4009227068124686;0.001606851895397844;0.0027600981434583744;0.0041623958705860028;0.021010966420260069;0.00029571170838422773;0.78151081602230754;0.059767461947322319
2295;0.0024753267488300851;0.019864742386089356;1.476872736232937;0.0014491330476915872;0.0024753267488300851;0.0039224290271328774;0.019864742386089356;0.00026668643851760973;0.73887658100561826;0.053901049955241795
2300;0.0021894101405510592;0.018878821368371237;1.5868666128606046;0.0011520862998207349;0.0021894101405510592;0.0036863222702806682;0.018878821368371237;0.00021202041638174879;0.70220487711162405;0.042852284197305329
2305;0.0019617194899308609;0.017647450313836886;1.6555325799057385;0.0010796295403588706;0.0019617194899308609;0.0034463766029668597;0.017647450313836886;0.000198686074750252;0.65640356657659549;0.040157227716763264
2310;0.0017577141076653639;0.016476795921715283;1.7251115985018384;0.0010106969952633153;0.0017577141076653639;0.0032182532943127655;0.016476795921715283;0.00018600030032893703;0.61286063518697265;0.037593255718018088
2315;0.001574929480926265;0.015364184878602978;1.7953167497315903;0.00094514187746350337;0.001574929480926265;0.0030014333563946238;0.015364184878602978;0.00017393607964162096;0.57147664804301701;0.035154908400649172
2320;0.0014111576092914603;0.014307054691192278;1.8658098706711534;0.00088282275071422354;0.0014111576092914603;0.0027954191804223957;0.014307054691192278;0.00016246738393368206;0.53215629224022454;0.03283692499020191
2325;0.0012644202983492535;0.013302949256000268;1.936195231485538;0.00082360336359497282;0.0012644202983492535;0.0025997336908800219;0.013302949256000268;0.00015156913862267611;0.49480821208372738;0.030634237563731133
2330;0.0011329452346621968;0.012349514602133117;2.006012531963508;0.00076735248729585732;0.0011329452346621968;0.002413919532206502;0.012349514602133117;0.00014121719344579791;0.45934485073880732;0.02854196501618653
2335;0.0010151445523298073;0.01144449480046082;2.0747291493223408;0.00071394375719338783;0.0010151445523298073;0.0022375382867992327;0.01144449480046082;0.00013138829330480327;0.42568229807110819;0.026555407167764656
2340;0.00090959563158671394;0.010585728032770518;2.1417315625727351;0.00066325551819843595;0.00090959563158671394;0.0020701697231526751;0.010585728032770518;0.00012206004980512834;0.39374014443731165;0.024670039011567856
2345;0.00081502389692200987;0.0097711428147518806;2.2063158715996067;0.00061517067385710635;0.00081502389692200987;0.0019114110729976568;0.0097711428147518806;0.00011321091348566459;0.36344134019765517;0.022881505100854339
2350;0.00073028740643500028;0.0089987543668932028;2.2676773213119894;0.00056957653917318572;0.00073028740643500028;0.0017608763363458231;0.0089987543668932028;0.00010482014673342168;0.33471206073004434;0.021185614074713678
2355;0.00065436304584621618;0.0082666611275716336;2.3248987326855541;0.00052636469713442091;0.00065436304584621618;0.0016181956133839398;0.0082666611275716336;9.6867797379812616e-05;0.30748157673312915;0.01957833332150765
2360;0.00058633416002390546;0.007573041402862607;2.3769377332119035;0.0004854308588912285;0.00058633416002390546;0.0014830144622010293;0.007573041402862607;8.9334672969102044e-05;0.28168212961470335;0.018055783778164636
2365;0.00052537947230110662;0.0069161501478139167;2.4226126691011096;0.00044667472756695686;0.00052537947230110662;0.0013549932813774917;0.0069161501478139167;8.2202315695175266e-05;0.25724881176998021;0.016614234864550964
2370;0.00047076315745814837;0.0062943158740765941;2.4605870704581534;0.00040999986564248042;0.00047076315745814837;0.0012338067164856736;0.0062943158740765941;7.5452977996097893e-05;0.23411945155975722;0.015250099550790926
2375;0.00042182594821931174;0.005705937679038561;2.4893525285366813;0.00037531356587786215;0.00042182594821931174;0.0011191430896017351;0.005705937679038561;6.906959879960815e-05;0.2122345028079228;0.013959929556149353
2380;0.0003779771676298637;0.0051494823917722877;2.5072098309239621;0.00034252672572333896;0.0003779771676298637;0.0010107038509571439;0.0051494823917722877;6.3035780410755247e-05;0.19153693864390325;0.012740410677700867
2385;0.00033868759089267149;0.0046234818312681789;2.5122481860411661;0.00031155372516335341;0.00033868759089267149;0.00090820305188609373;0.0046234818312681789;5.7335766031327176e-05;0.17197214952162027;0.0115883582466926
2390;0.00030348305028803595;0.0041265301726182164;2.5023223525635352;0.00028231230794612634;0.00030348305028803595;0.00081136683826224119;0.0041265301726182164;5.1954417902325373e-05;0.15348784525369863;0.010500712710833377
2395;0.00027193870579812724;0.0036572814169750644;2.4750274721341725;0.00025472346614257196;0.00027193870579812724;0.0007199329636461214;0.0036572814169750644;4.6877196059144036e-05;0.13603396090564146;0.0094745353404190533
2400;0.0092429363295747878;0.12192904993322948;2.4276713849575415;0.0086753818821268258;0.0092429363295747878;0.024035357437287692;0.12192904993322948;0.0015965453969944907;4.5351969730559105;0.32268409926487129
"
"
Zero Bound Price;Perp Yield;Expected Damages;Risk Premium;SCC;Sum Delta Cost
0.0002719389881832601;3.128306719985545;95.014922638390033;10.766275926005996;105.78119856439605;1.9037909656758871
