Year;Node;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0
2015;0;0.027054147432043155;0.75007420385584811;0.97294585256795685;9.9262233062197129;1.0;-0.15777388960073191;0.1458539453704244;0.14773612212808737;0.32686597510421012
2030;1;0.05479883682232025;0.73436845391775618;1.1799753389489904;12.009649830112846;0.75330154586078557;0.0014639828137319455;0.14563821653759507;0.1477638088027437;0.32599912227894112
2030;2;0.017722188226532591;0.73256039789316307;1.2271431217918547;12.285756948935136;0.71220057927851854;0.00085350822180974006;0.14276082411466001;0.14504473647189423;0.32008932836113962
2060;3;0.081013055855580871;0.70327832074139685;1.7618862037394674;17.73259128441201;0.41781235271548023;0.023714170457056483;0.14379708178993653;0.14663602295841796;0.32196823415297976
2060;4;0.053787816562549523;0.70137817317226892;1.8306632644743859;18.177771349884189;0.39531367417799751;0.014011067470898197;0.14160973704368304;0.14398540689921846;0.31717539738460176
2060;5;0.035781026329471347;0.70208983244183432;1.8630853800817526;18.027949251903504;0.38817479258353049;0.012794206722910317;0.13739337854129072;0.14030703862440219;0.30820123942545979
2060;6;0.014469047897874116;0.69980436568707605;1.9143981798613716;18.563529661409909;0.37106557696828746;0.008365390491027469;0.13762419763754788;0.14030291281002405;0.30892334624393419
2100;7;0.10205991413158076;0.66388442880094156;2.9735475432420695;29.795343383302836;0.19260209963206712;0.11217282590010313;0.1425865557592495;0.14507565240913572;0.32038985640155315
2100;8;0.088579285679938002;0.66179958268962347;3.1118220228466034;30.667628801843886;0.18033501423901441;0.073943298013734449;0.14039609307726766;0.14208686166144557;0.31453559616355753
2100;9;0.098795964281986545;0.66245273882247835;3.0689014565152961;30.391702427228687;0.18348325335915902;0.06419384317650767;0.14111110319890158;0.14297222175998281;0.31623541869205951
2100;10;0.032890895135261361;0.66057221293656532;3.3554548793161967;31.242556988534794;0.16384086873343864;0.041828207160232722;0.13182329175006083;0.13389270230187794;0.29529655413956651
2100;11;0.049887373188150397;0.66402966171140565;3.2110165911616848;29.81144680777016;0.17504767456342046;0.033290082676762367;0.13109827126943696;0.13429043488501402;0.29435018211058323
2100;12;0.036034501011751041;0.66140799482690549;3.3291004672752709;30.892456584894557;0.16516609599267945;0.022026192577007109;0.13121995296289471;0.13358493316049114;0.29418834524434817
2100;13;0.03776170644056593;0.66193765474210053;3.3196290236599268;30.674929672242932;0.16616148801318695;0.015457334189861172;0.1305433639956915;0.13308037863498823;0.2928130582644089
2100;14;0.0039387733481317036;0.65935178055001964;3.4811035533872055;31.787138855580462;0.15488889213438206;0.010438466199857999;0.12840331036025249;0.13143110718193604;0.28897324420854165
2200;15;0.023332603111219579;0.57729581485491843;13.990184541439477;105.77206430970224;0.021030972351515489;1.1288912224957315;0.10423548804288882;0.10558260678937673;0.23429391650683809
2200;16;0.015609328179529562;0.57558210114509001;14.792496740739889;108.73789758693201;0.01948004109198714;0.70111656931644006;0.10143909715125515;0.1022452571792456;0.22708919478248676
2200;17;0.020335042467414518;0.57606039891066141;14.508026799177419;107.88819793110396;0.019847554731071356;0.95082929207332967;0.10265077563510482;0.10355090601789557;0.23002819459963439
