Node;Mitigation;Prices;Average Mitigation;Average Emission;GHG Level
0;0.67071642826611289;119.87816060210486;0.0;0.0;400.0
1;0.82093061003596668;155.62039704223855;0.67071642826611289;9.3116082781297322;392.13871645235878
2;0.67563295173408877;97.260673249188798;0.67071642826611289;16.867086509827381;392.13871645235878
3;1.0202868899692439;167.10094130783057;0.7760390154840564;-1.2375002881238766;391.30417905923753
4;0.91413017345063119;128.18711760760209;0.7760390154840564;5.2380594195114973;391.30417905923753
5;0.92747983797092082;132.75096153979163;0.67416364587009603;4.4237298837738299;411.1269112948421
6;0.68796298476704243;64.561927845890025;0.67416364587009603;19.034257929210412;411.1269112948421
7;1.2719120634196541;155.39467792582647;0.90721719284147873;-20.583743200867819;379.83110329504802
8;1.2122672980960594;138.38980773262202;0.90721719284147873;-16.068634465871696;379.83110329504802
9;1.2453924075604357;147.69135840578977;0.85020361752782869;-18.576205252324982;397.33465081978017
10;0.94402039431880158;75.685250612271091;0.85020361752782869;4.2376561500667211;397.33465081978017
11;1.2895964970558644;160.65946582973996;0.81021214350778636;-21.922454827128938;407.5866330361016
12;0.94758349430833355;76.376400686481659;0.81021214350778636;3.9679294808591505;407.5866330361016
13;0.95984172298299097;78.782341493562171;0.68157485519608985;3.0399815701875834;453.11185313317372
14;0.69153605651902861;35.715305857880267;0.68157485519608985;23.350720521509537;453.11185313317372
15;1.2987771845000928;36.054821795743834;1.122677800078113;-24.320462818307561;272.03939598017399
16;1.1573810962718856;27.300635535762204;1.122677800078113;-12.810821236531487;272.03939598017399
17;1.2232929354983573;31.204358552989959;1.087439856273928;-18.176044949566286;296.66468997700326
18;1.0990534155684846;24.0980891114997;1.087439856273928;-8.0629480272746452;296.66468997700326
19;1.2340968473217582;31.873515292946045;1.083679938537077;-19.055483371991116;297.18202579688642
20;1.108330788450022;24.591866789632505;1.083679938537077;-8.8181261798317916;297.18202579688642
21;1.5259686573825033;53.198551375674185;0.90563028054702754;-42.81384871093578;415.46341822579183
22;1.403026868563326;43.438465004315844;0.90563028054702754;-32.806387101054746;415.46341822579183
23;1.2300761704703702;31.623517103447281;1.093430944341097;-18.728200276288138;289.52064485208376
24;1.1189144256577348;25.16234401324683;1.093430944341097;-9.6796342485396156;289.52064485208376
25;1.5741191591513402;57.339774620873314;0.89137071481831431;-46.733299554919093;424.77836823425525
26;1.4449844125382039;46.639517781664566;0.89137071481831431;-36.221731180609801;424.77836823425525
27;1.6828828026609046;67.370882314055777;0.84597406435455824;-55.586660136597644;451.99985096091126
28;1.5484391866072678;55.108530880428354;0.84597406435455824;-44.642949789831604;451.99985096091126
29;1.4454133260998987;46.672930288408395;0.68745990228338283;-36.256644744531755;560.48596549545073
30;0.98751295504939152;18.613841935797065;0.68745990228338283;1.0164454589795306;560.48596549545073
31;1.9609125216376311;21.494580569935458;1.1880783379554247;0.0;166.49328592742125
32;1.5906089406827613;12.971787374931992;1.1880783379554247;-48.075567771576772;166.49328592742125
33;1.7517380668224019;16.372627921966956;1.1355660577210236;-61.191478639343522;224.66536543054369
34;1.4740120448965603;10.794941219113316;1.1355660577210236;-38.584580454580014;224.66536543054369
35;1.7864049972409584;17.165436422588677;1.1378935502645684;-64.013366775414028;218.49074156848167
36;1.503921930060286;11.331096047918383;1.1378935502645684;-41.019245106907285;218.49074156848167
37;1.6368307528382384;13.900115283276747;1.0917529492868714;-51.838023281032619;268.67930700299149
38;1.3193485789071491;8.2614236504449803;1.0917529492868714;-25.994974323041937;268.67930700299149
39;1.7859915898367198;17.155852584064743;1.1395424094517272;-63.979715412708998;216.70045059323479
40;1.5005927941423194;11.270665581711258;1.1395424094517272;-40.748253443184801;216.70045059323479
41;1.6341920910796048;13.8461069377157;1.0928348759534183;-51.623236213879842;267.66327878874938
42;1.3142087907802009;8.183977192552307;1.0928348759534183;-25.57659556950836;267.66327878874938
43;1.8035251107436256;17.565080459956945;1.136014183614861;-65.406944014531135;197.70536001304762
44;1.4595272210072934;10.540745495163801;1.136014183614861;-37.405515789993686;197.70536001304762
45;1.6200651322217898;13.55904658903434;1.0903555395329145;-50.473301762853694;250.4548950992926
46;1.2258007835287006;6.9180627417506795;1.0903555395329145;-18.380183779236233;250.4548950992926
47;1.7871593639170547;17.182932645310505;1.1441788292161899;-64.074772222848267;213.70975623636176
48;1.5016787274197245;11.290356645502753;1.1441788292161899;-40.836648411965584;213.70975623636176
49;1.6535797275708148;14.245810136210119;1.1028951079471483;-53.201389824264332;258.80850264255758
50;1.3330486929906218;8.4699475520910514;1.1028951079471483;-27.110163609436619;258.80850264255758
51;1.8227770378704087;18.020936005532086;1.1449327340203781;-66.974050882651284;186.27192423736221
52;1.4751138963675008;10.814423013284204;1.1449327340203781;-38.674271164314575;186.27192423736221
53;1.6396529758129104;13.958017089160748;1.0969741229504386;-52.067752231170914;242.00761815551911
54;1.2407357195759512;7.1232043938419825;1.0969741229504386;-19.595887573482429;242.00761815551911
55;1.8532769740133352;18.757169664275729;1.156788788773468;-69.456745684685501;166.35017736477715
56;1.5011516404653766;11.280796543704216;1.156788788773468;-40.793743533881667;166.35017736477715
57;1.667895073549885;14.545224417556529;1.1068585472059616;-54.366658986960644;225.10202241253799
58;1.2589436115738326;7.3780643789405973;1.1068585472059616;-21.078009982109975;225.10202241253799
59;2.5154645951705832;32.170537902938513;0.968951866416353;-123.35881804688549;362.61294283156656
60;1.9664340992064362;21.640917758193805;0.968951866416353;-78.667735675403918;362.61294283156656
61;2.7453536446255016;33.026307007703885;0.79889488036146061;-142.07178667251586;548.5811611625146
62;0.016414734972139931;0.00020892318183581352;0.79889488036146061;80.063840573267811;548.5811611625146
"
"
Period;Expected Price;Expected Mitigation;Expected Emission
0;119.87816060210486;0.0;0.0
1;126.44053514571368;0.67071642826611289;13.089347393978557
2;123.15023707527858;0.72510133067707627;6.8646367360929652
3;108.58682606802167;0.81230195226829571;-5.3193437529463052
4;38.768227649780364;0.9647079376541875;-25.856049804239468
5;14.101137504673591;1.0957820487920131;-46.767986758346964
