Year;Node;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0
2200;23;0.057790883373334156;0.58005160245978826;12.669533070463357;101.15725310450925;0.024716524558762176;0.36960842839004471;0.10789012349743757;0.11469285203181877;0.24893272379718939
2200;24;0.04681465470981417;0.57764679338666902;13.688263333509964;105.14173955995325;0.020884568346271636;0.26953692735869339;0.10435341728393394;0.10923529755186692;0.23845401804245267
2200;25;0.057226953010931537;0.57830654742720877;13.477610081131914;104.05018790670351;0.021239029145434137;0.22919270962322713;0.10463390547800593;0.11023500326905813;0.23980189824928858
2200;26;0.043684855708568948;0.57642098483783644;14.309021971958005;107.25514668600012;0.018680424412878014;0.14740987054668864;0.1020432391560816;0.10613484025261902;0.23206314982690082
2200;27;0.072631302708792311;0.57955397722313184;13.144475230585616;102.033970806962;0.02221609502658398;0.14697352552861531;0.10462424136026957;0.11175238414924984;0.24126130764548648
2200;28;0.026125947913114407;0.57727252471653046;14.496712679508338;105.92575154991817;0.018527102729327827;0.097392838256027403;0.097721141355545063;0.10501126876526075;0.22557934399901119
2200;29;0.016554808544008738;0.57866025685470024;14.571248073552995;103.74677864380799;0.018550054243420117;0.079492270466374748;0.094246021457325274;0.10287310740116941;0.21917686655972773
2200;30;0.00074961827650169943;0.57540881590466841;15.346228811315118;109.14747942859167;0.016104415529881844;0.030194870246091909;0.092341507302817635;0.10427304916415794;0.21891581052946785
2300;31;0.021879757037653623;0.51720266168671147;64.050225456480206;289.0473045133993;0.0026054454974252742;2.5838868884079602;0.0;0.11823401523942899;0.13205711841109974
2300;32;0.010866062701124207;0.51589425390453225;66.750956195665339;295.87236087470978;0.0023780787796038863;1.4943979175839672;0.0;0.116052150575308;0.12944749304860051
2300;33;0.014131330128310558;0.51615122488742859;66.141543342471749;294.50892218161249;0.0023493194936656282;1.8376977886518375;0.0;0.11660130381324262;0.13010397388304823
2300;34;0.0077820084055198824;0.51540998992309373;67.964257812465775;298.46700622128839;0.0022171944039210997;0.96217807190015492;0.0;0.11494052653558494;0.12811930757650947
2300;35;0.015348415293185055;0.51628094528485646;65.692872767960992;293.80457864890212;0.0023423182504347549;2.2445328988325741;0.0;0.11713597572880492;0.13074336054624869
2300;36;0.0085529888055852193;0.51547994567973954;67.716829488618728;298.08156116411254;0.002196794152583656;1.2026842001006344;0.0;0.11522154642559675;0.12845498607064143
2300;37;0.011445614852950443;0.5156640860535513;67.235270182205539;297.0909264463188;0.0021835439854859038;1.5559200971978271;0.0;0.11567739631554062;0.12899962646303817
2300;38;0.0054810143610284842;0.51505530134475541;68.701303587784267;300.36215527891193;0.0020854331291597621;0.66910405840019394;0.0;0.11441057581838915;0.1274864444373203
2300;39;0.015946666713689588;0.51633296244484239;65.48922574656946;293.51943251688147;0.0023737607563153792;2.1794087589555033;0.0;0.11739543059416097;0.13105370631871016
2300;40;0.0088695334630944193;0.51550782032501985;67.606983778569287;297.92664713871181;0.0022200343620869989;1.1790089276246363;0.0;0.11535347765329483;0.12861259870007954
2300;41;0.011816039025701426;0.51569758233281326;67.105280835787767;296.90558997003467;0.0022008088231772736;1.5238748628689791;0.0;0.11583477850365115;0.12918770007061067
2300;42;0.0056430738576981046;0.51506971644735211;68.644610733513417;300.28148515154595;0.0020974462341968427;0.66610057008205104;0.0;0.11447666818736674;0.12756535976327632
2300;43;0.015978565509968269;0.51646684023760514;64.472198367621075;292.72127216114063;0.0023049410433549893;2.7909146418878095;0.0;0.1189797665053582;0.13294988816770617
2300;44;0.0077387419274227128;0.51544483757175719;67.329134099791744;298.2090136436405;0.0021074545506257563;1.5233393163597952;0.0;0.11596097854632076;0.12933852414664085
2300;45;0.010874410759262576;0.51573690472717881;66.395272003218579;296.61567521076142;0.0021043443243463499;2.4689092660509004;0.0;0.11700087246554851;0.13058177729404932
2300;46;0.0041499833599273738;0.51498657045382412;68.576648590455321;300.69666830902798;0.0019693866190857224;1.0460032509811867;0.0;0.11475861232064644;0.12790204289056747
2300;47;0.023219303954414641;0.51763927346628857;61.095909079707972;286.52730615573228;0.0026827800010995493;3.7363842558306715;0.0;0.1230449305593492;0.13782361005605492
2300;48;0.012921320705991998;0.51625594986626355;65.031584818453226;293.84191215098116;0.00236134214666525;2.3301419657173028;0.0;0.11838687087848097;0.13224007473332638
2300;49;0.015894187339617463;0.51655321654719766;64.137643880541731;292.24938495916473;0.0023238437367433832;2.9863315546180047;0.0;0.11942338847840275;0.13348116094989151
2300;50;0.0076610282572478986;0.51548862853914279;67.146683612999141;297.96413428694257;0.0021141306525533504;1.6636815270402394;0.0;0.11618870018885412;0.12961070899985369
2300;51;0.01753023549966955;0.5168265594814011;63.161617109699748;290.77109343465395;0.0023698445293082069;3.4832883687606397;0.0;0.12070105882898606;0.13501207915234825
2300;52;0.008469344003823839;0.51563578152566847;66.59516255555036;297.15039952638625;0.0021261046662952106;2.03349206954897;0.0;0.11685477899981102;0.13040706514496964
2300;53;0.012622378785580606;0.51597742437661964;65.392141676418433;295.27835371857583;0.0021306512460610651;2.7633370320572226;0.0;0.11830680775417945;0.13214424323690654
2300;54;0.0048966355326759484;0.51508701893272202;68.125502018990062;300.12689194088756;0.0019610037313976484;1.313383335184426;0.0;0.11531971799324345;0.12857226621330078
2300;55;0.020390378740555781;0.51743761011354783;61.009907104616346;287.49235604528599;0.0025214109648705402;4.4496243053778528;0.0;0.12365510853462504;0.13855618031362454
2300;56;0.010073088894703004;0.5159792705443067;65.285684925071038;295.25504406416582;0.0021964153333636017;2.8207475708697416;0.0;0.11849714377748907;0.1323720735633902
2300;57;0.037691792210193448;0.51758701761929382;60.610926020474217;286.71290913062904;0.0023684160079471676;0.97924912057862912;0.0;0.12414920337821901;0.13914957715765114
2300;58;0.018545894875311619;0.51589802715598476;65.511843028165998;295.69143884081109;0.002028104562831519;0.53903111040938256;0.0;0.11825396668002829;0.13208099775319135
2300;59;0.1391836001576901;0.51981587851878863;52.979553570309726;275.05547362184296;0.0027895341319946767;0.30179656158395574;0.0;0.13672370301755368;0.15430791042986858
2300;60;0.04172468682060463;0.51787511803363329;63.237394473461698;285.6778574698202;0.0021075073296474697;0.167120538153398;0.0;0.1183623418331432;0.13221071420673039
2300;61;0.0030277922793162772;0.51861353191627579;65.61700473862723;282.44778965025853;0.0020561109370081042;0.19444685300129549;0.0;0.11257914701879014;0.12530102209790703
2300;62;7.3318562235079812e-09;0.51464367305239667;69.576323009279719;302.5793991244156;0.0017113529157768018;-0.0099262609936090485;0.0;0.11378336043984973;0.12673770562498596
