Year;Discount Prices;Net Expected Damages;Expected Damages;Risk Premium;Expected SDF;Cross SDF & Damages;Discounted Expected Damages;Cov Term;Scaled Net Expected Damages;Scaled Risk Premiums
2015;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;0.89803010424655727;0.0023164736237755025;-0.2518432041024643;0.00024812318587837053;0.89803010424655727;-0.22610463435026296;-0.96511699268762907;5.8144483660066415e-05;0.10973047158991205;0.011753500631036596
2025;0.80660520941145597;0.0044813876068809768;-0.27065590039671017;0.00048001182908280769;0.80660520941145597;-0.21819997460730078;-0.93161688759304562;0.00011248461063378956;0.21228162083657448;0.022737977170724462
2030;0.73601151881899507;0.0056365848660290784;0.0017946204338370464;0.00059243199851915455;0.73601151881899507;0.0014596901455091915;0.0056365848660290784;0.00013882883429718312;0.26700287417814927;0.02806327769729056
2035;0.66203211336120604;0.010785641422277467;0.0038177553173202039;0.002058089384246709;0.66203211336120604;0.0030097634502416573;0.010785641422277467;0.00048228682922018097;0.51091171836321092;0.097490908763081835
2040;0.59561448579879372;0.015594668957963196;0.0061355299134979724;0.0034278590076591707;0.59561448579879372;0.0044576852524071328;0.015594668957963196;0.00080327475787592053;0.73871351759958692;0.16237637311886
2045;0.53586043662635097;0.02007925082790149;0.0087808585394644201;0.0047062926371233185;0.53586043662635097;0.0058081739596655265;0.02007925082790149;0.0011028592687538996;0.95114644945825311;0.22293528629520062
2050;0.4821013886853377;0.024255426624213698;0.011789942978984724;0.0058978695601564785;0.4821013886853377;0.0070660379080764064;0.024255426624213698;0.0013820900253869233;1.1489703032972751;0.27937983043249948
2055;0.43373584827659151;0.028138534590368476;0.015202581056045217;0.0070068752194433325;0.43373584827659151;0.0082358756565969037;0.028138534590368476;0.0016419712662594909;1.3329116458566768;0.3319130053154013
2060;0.39591511602316137;0.031849700497574185;0.018851436031330771;0.008001649187411454;0.39591511602316137;0.0093386522601160513;0.031849700497574185;0.0018750837765685244;1.5087081586968989;0.37903506857144675
2065;0.35671391079885123;0.034951904955798016;0.022961062156440226;0.0099464938365402336;0.35671391079885123;0.010521363433661394;0.034951904955798016;0.0023308331557420955;1.655658400079064;0.47116161744628088
2070;0.32147642885606509;0.037827210551533083;0.027573782836648464;0.011760230929045917;0.32147642885606509;0.011620180398317879;0.037827210551533083;0.0027558591619394716;1.7918605289299379;0.55707765139463572
2075;0.28972065019834575;0.040479575183483094;0.032741431565846968;0.013446884795997373;0.28972065019834575;0.012636973687171484;0.040479575183483094;0.0031511048454896592;1.9175020294007779;0.63697380144355531
2080;0.26110247788681556;0.042920479746602867;0.038520750839260431;0.015012703187745466;0.26110247788681556;0.013575897780681747;0.042920479746602867;0.0035180342864902184;2.0331267471044741;0.71114602114301317
2085;0.23531183010807946;0.045160891716044205;0.044973834405470647;0.016463666873546157;0.23531183010807946;0.014440924282375143;0.045160891716044205;0.0038580490014461354;2.1392542071537699;0.7798776172503975
2090;0.21206927687441365;0.04721128653646757;0.052168608064984134;0.017805500180350195;0.21206927687441365;0.015235849400785793;0.04721128653646757;0.0041724904128999027;2.2363806273647922;0.84343974894895712
2095;0.19112300935387522;0.049081668156906469;0.060179352297712319;0.01904368113721731;0.19112300935387522;0.015964301138750598;0.049081668156906469;0.0044626422266447752;2.3249798909857424;0.90209190838483089
2100;0.17362717445919437;0.050969064826027768;0.068790764647175262;0.020056974626312708;0.17362717445919437;0.016644040643586808;0.050969064826027768;0.0047000945490103287;2.4143851509698209;0.95009123428961018
2105;0.15599559005408289;0.050616133444013681;0.076035746596267439;0.019984193184070961;0.15599559005408289;0.016544280307743152;0.050616133444013681;0.0046830391522556872;2.3976669260827337;0.94664360514407975
2110;0.14018313995584678;0.050240288092346319;0.083984184014182506;0.019900352109689906;0.14018313995584678;0.016436558694410214;0.050240288092346319;0.004663392072672478;2.3798632751971613;0.94267208544447556
2115;0.12597371385460424;0.049833773719598622;0.09270112660208496;0.019801945777199018;0.12597371385460424;0.0163182370083838;0.049833773719598622;0.0046403318118133086;2.360606844486338;0.93801061502632355
2120;0.11320478128793468;0.049399044088495388;0.10225744669158376;0.019689963956102747;0.11320478128793468;0.01619012219724008;0.049399044088495388;0.0046140903094566994;2.3400138677541804;0.93270607889335277
2125;0.10173029278324873;0.048938423449790651;0.11273034845324381;0.019565349295399163;0.10173029278324873;0.016052979817001493;0.048938423449790651;0.0045848884632953488;2.3181944438719699;0.92680312996888603
2130;0.091419008438283308;0.048454112459655391;0.124203920867616;0.019428999269079258;0.091419008438283308;0.01590753587470338;0.048454112459655391;0.0045529365848389208;2.2952528170827544;0.92034428125339984
2135;0.08215299602949426;0.047948193845714186;0.13676973816887927;0.019281768047812477;0.08215299602949426;0.015754478594762433;0.047948193845714186;0.0045184348380195236;2.2712876453993394;0.91336999448555345
2140;0.073826281451440628;0.047422637832199042;0.15052751178331603;0.019124468299369375;0.073826281451440628;0.015594460112197782;0.047422637832199042;0.0044815736610976462;2.2463922575917552;0.90591876542752348
2145;0.066343636034922493;0.046879307333862558;0.16558579812105956;0.018957872920228335;0.066343636034922493;0.015428098095537699;0.046879307333862558;0.0044425341724419701;2.2206548992209427;0.89802720589055285
2150;0.059619486859281437;0.046319962928035259;0.18206276694476831;0.018782716700993841;0.059619486859281437;0.015255977302226794;0.046319962928035259;0.0044014885607987619;2.1941589681632117;0.88973012262517914
2155;0.053576937582856761;0.045746267613967682;0.20008703543472062;0.018599697927955239;0.053576937582856761;0.015078651069221488;0.045746267613967682;0.0043586004605966119;2.1669832400584572;0.88106059318646235
2160;0.048146888581260906;0.045159791368061898;0.21979857349748722;0.018409479923044893;0.048146888581260906;0.014896642741319461;0.045159791368061898;0.0043140253128158574;2.1392020840897414;0.87205003888121402
2165;0.043267246320389315;0.044562015503421259;0.24134968632969489;0.018212692524430078;0.043267246320389315;0.014710447039721897;0.044562015503421259;0.0042679107119462916;2.1108856694935003;0.86272829490307135
