Node;Mitigation;Prices;Average Mitigation;Average Emission;GHG Level
0;0.72408460938890373;144.20264277702117;0.0;0.0;400.0
1;0.86198097434779553;175.06565726730506;0.72408460938890373;7.1769893339146327;388.57953367678044
2;0.73419635949465389;118.86389557346558;0.72408460938890373;13.821789306277998;388.57953367678044
3;1.0461968997369981;177.52485835201699;0.82077056642904633;-2.8180108839568865;383.73193932754924
4;0.95351244595724616;141.92094451607124;0.82077056642904633;2.8357407966079839;383.73193932754924
5;0.94814111998225326;139.99949743854435;0.73117445716419982;3.1633916810825515;400.95023390517991
6;0.76319466559489868;82.933694642075423;0.73117445716419982;14.445125398711179;400.95023390517991
7;1.2544255040868482;150.289512268805;0.94184026086971284;-19.260010659374405;370.15161132067777
8;1.1873189622952671;131.61710580805033;0.94184026086971284;-14.180045445751722;370.15161132067777
9;1.2240683194758417;141.66293777289567;0.89206223212812219;-16.961971784321221;385.02100703993852
10;1.0494836040523075;97.722699186000781;0.89206223212812219;-3.7459088267596741;385.02100703993852
11;1.2601198549873871;151.94100554082499;0.84770071736516939;-19.691073022545204;396.97755004064385
12;0.96526213727582044;79.860170037729517;0.84770071736516939;2.6296562082203927;396.97755004064385
13;0.9725462838781912;81.322120373465097;0.74837154675770035;2.0782463104209268;431.29419078172646
14;0.84906054799693431;58.601695538453541;0.74837154675770035;11.426116516632074;431.29419078172646
15;1.2827500393429137;34.990566627923947;1.1265146606220342;-23.015853202513174;270.43897055282434
16;1.1282369511886561;25.671202437216326;1.1265146606220342;-10.438487826756607;270.43897055282434
17;1.22422772453714;31.26192774740025;1.0868683222432078;-18.252136777323198;298.00666678548322
18;1.0975503007557095;24.018639180317788;1.0868683222432078;-7.9405944815147516;298.00666678548322
19;1.2286607048793696;31.535780333298849;1.088210406827675;-18.612981377180692;295.32132733240053
20;1.1034286538438471;24.330225514335307;1.088210406827675;-8.4190924228891575;295.32132733240053
21;1.3447097885560042;39.20892825087433;0.98506629421716763;-28.059376788458746;365.18265262939457
22;1.2327806160974828;31.791547563120737;0.98506629421716763;-18.948342150335105;365.18265262939457
23;1.2325716493140424;31.77854561466955;1.0913566747062098;-18.931332254163053;292.11970097333784
24;1.109500491193754;24.654539528751084;1.0913566747062098;-8.9133399831715803;292.11970097333784
25;1.5240623361977608;53.038328626783574;0.91715564246842829;-42.65867416649774;408.34595187244452
26;1.3926793627610765;42.669449714955107;0.91715564246842829;-31.964100128751632;408.34595187244452
27;1.6172816674110739;61.207416301628598;0.8808132915799386;-50.246727727261423;430.23808161674498
28;1.4860177729162685;49.8997261005971;0.8808132915799386;-39.561846715384263;430.23808161674498
29;1.6209036578421385;61.538707450543463;0.80785829883255633;-50.541557748350087;478.72661047327449
30;1.0009223297487282;19.229604555131466;0.80785829883255633;-0.075077641546474685;478.72661047327449
31;1.9332607825492416;20.77046048641683;1.1845380196323436;0.0;170.39562356115306
32;1.56895626904397;12.5497838194562;1.1845380196323436;-46.313040300179168;170.39562356115306
33;1.7133730549758237;15.520725016196192;1.1271542922130691;-58.068566675032059;233.59263664173838
34;1.4378688198913792;10.167258838058252;1.1271542922130691;-35.642521939158264;233.59263664173838
35;1.7763741410955418;16.933779500189985;1.1378814408978573;-63.196855085177113;217.90898509708586
36;1.4953849378506197;11.176511887848649;1.1378814408978573;-40.32433394104045;217.90898509708586
37;1.6295652696095229;13.751701850438609;1.0908354408257319;-51.246612946215173;269.07508125621729
38;1.312631615442023;8.1602978836704487;1.0908354408257319;-25.448213496980678;269.07508125621729
