Node;Mitigation;Prices;Average Mitigation;Average Emission;GHG Level
0;0.686272062288528;126.69725848644561;0.0;0.0;400.0
1;0.82988269866164344;159.7468778463153;0.686272062288528;8.8460996695945404;391.1009056224662
2;0.70487676817435785;107.73137447744772;0.686272062288528;15.346408054933391;391.1009056224662
3;1.0254479935087351;169.14788964905219;0.78696457744668946;-1.5523276040328382;389.49047100060824
4;0.92543070152254248;132.0443460077293;0.78696457744668946;4.5487272071249087;389.49047100060824
5;0.93815713928324229;136.46867181438444;0.69931674112801789;3.7724145037222199;406.47471023910759
6;0.71540636172757532;70.952527769557321;0.69931674112801789;17.360211934617904;406.47471023910759
7;1.2634206648234558;152.90315875592756;0.91504683779359874;-19.940944327135607;377.68246440604725
8;1.2094649187312403;137.61911667686388;0.91504683779359874;-15.856494347954891;377.68246440604725
9;1.2475718063458801;148.31578247720952;0.86133056249487738;-18.741185740383123;394.00236585500079
10;0.94656488375255432;76.17844075681009;0.86133056249487738;4.0450382999316385;394.00236585500079
11;1.2753960776498294;156.42377481346145;0.8275907258059213;-20.84748307809209;402.598679425596
12;0.94302705432167688;75.493223660084183;0.8275907258059213;4.3128519878490597;402.598679425596
13;0.95692493482309049;78.20589571867265;0.70795799177992635;3.2607824338920506;444.54387937161658
14;0.75362790760443199;43.950211131391534;0.70795799177992635;18.650367394344499;444.54387937161658
15;1.2848242166240909;35.127247611796548;1.1208650227277719;-23.184691233200997;273.56175762862051
16;1.1391779675502236;26.276027992346219;1.1208650227277719;-11.329086558588202;273.56175762862051
17;1.2174355221406561;30.845041938271095;1.0889881339782703;-17.699251502249407;295.80989763379216
18;1.0888810886389515;23.563406707658274;1.0889881339782703;-7.2349206152106529;295.80989763379216
19;1.2299805471468053;31.617585454120935;1.0895207007549415;-18.720416537749951;293.45927455933565
20;1.0989197946649674;24.091020107506427;1.0895207007549415;-8.0520712857283456;293.45927455933565
21;1.5013056906451143;51.147481452777896;0.9116867371963937;-40.806283218512313;411.6587359690273
22;1.3855127110660606;42.141540986618338;0.9116867371963937;-31.380734680777334;411.6587359690273
23;1.2374098732389178;32.080379858560704;1.0921527496126722;-19.325163681647911;290.95404181861386
24;1.1087632246765409;24.615025863925897;1.0921527496126722;-8.8533264886704277;290.95404181861386
25;1.5446646453690576;54.784938830257609;0.8957901534527678;-44.335702133041295;422.05825687312176
26;1.4281534990377998;45.339428994776817;0.8957901534527678;-34.851694821676901;422.05825687312176
27;1.6517850832015748;64.405971054063642;0.85504689556649593;-53.0553057726082;446.40088780741337
28;1.5274764786514916;53.32548143861743;0.85504689556649593;-42.936585362231419;446.40088780741337
