Year;Discount Prices;Net Expected Damages;Expected Damages;Risk Premium;Expected SDF;Cross SDF & Damages;Discounted Expected Damages;Cov Term;Scaled Net Expected Damages;Scaled Risk Premiums
2015;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;0.89819708951019006;0.0022824037222071414;-0.16956636912768275;4.210285144193362e-06;0.89819708951019006;-0.15230335495623165;-0.96533095314263362;6.642730635275651e-07;0.072632084582397935;0.00013398233788952457
2025;0.80676102542221484;0.0044153362125828313;-0.1822395565861501;8.311078594455021e-06;0.80676102542221484;-0.14702246027273558;-0.93186376982906149;1.3112711966245527e-06;0.14050760175851826;0.00026448036233470059
2030;0.73275106256965206;0.0053815749332357709;0.0011587455177708428;3.975799776726946e-05;0.73275106256965206;0.00085534478334488599;0.0053815749332357709;6.2727739504793174e-06;0.17125585711861141;0.0012652039727076066
2035;0.65917345437158326;0.011581038760865208;0.0027719343350385284;0.00010576216604835612;0.65917345437158326;0.001843872039228592;0.011581038760865208;1.6686508310047614e-05;0.36853908826339143;0.0033656300659260212
2040;0.59298709062941568;0.017367063245863932;0.0046207905071482536;0.00017155284934123401;0.59298709062941568;0.0027671356795545199;0.017367063245863932;2.706656031265485e-05;0.55266559300982587;0.0054592625057825065
2045;0.53344675587592827;0.022760133949842453;0.0067316087717206319;0.00023691467524904211;0.53344675587592827;0.003628333810917849;0.022760133949842453;3.7378949817535624e-05;0.72428727576428042;0.0075392475766117226
2050;0.47988505851798979;0.027779857538255501;0.0091333041080721156;0.00030165185785206564;0.47988505851798979;0.004430528963283391;0.027779857538255501;4.759278691860748e-05;0.88402807214771084;0.0095993548559242525
2055;0.43170162997050016;0.032444974712087848;0.011857657008784717;0.00036558765789284237;0.43170162997050016;0.0051766500450992625;0.032444974712087848;5.7680186775775459e-05;1.0324843605158898;0.011633960036078058
2060;0.39309159911132396;0.036677700708130694;0.014721208785473117;0.00058660354716107534;0.39309159911132396;0.0058793342256224877;0.036677700708130694;9.255072328918923e-05;1.1671808252856739;0.018667266460876863
2065;0.35410922170173398;0.039162201372222878;0.017448776979400726;0.00075178747331691449;0.35410922170173398;0.0062973852696410404;0.039162201372222878;0.00011861243381831605;1.2462441656682699;0.023923853093412432
2070;0.31899571811366922;0.041437096916335736;0.020494607240850726;0.00091678380567097395;0.31899571811366922;0.0066823365011964538;0.041437096916335736;0.00014464454694367111;1.3186373202922659;0.029174469998180109
2075;0.28736502762116889;0.043513566716675896;0.023890536465492884;0.0010809914716128084;0.28736502762116889;0.0070358569003924768;0.043513566716675896;0.00017055222910157194;1.3847160462878825;0.034399989465100714
2080;0.25887160583911883;0.045402482722696272;0.027671348016211628;0.0012438611879046441;0.25887160583911883;0.0073595751144289222;0.045402482722696272;0.00019624881773910256;1.4448263176581226;0.039582931858035596
2085;0.23320420045639639;0.047114204710725284;0.031875031916700491;0.0014048968613634748;0.23320420045639639;0.0076550473749614299;0.047114204710725284;0.00022165604230517562;1.4992978097111793;0.044707510188171921
2090;0.21008244716605839;0.048658602684817469;0.03654306731324386;0.0015636520683259833;0.21008244716605839;0.0079237604769222883;0.048658602684817469;0.0002467034688020198;1.5484446119143731;0.049759518081344524
2095;0.18925380359536903;0.050045078339705659;0.041720729068728257;0.0017197267314067763;0.18925380359536903;0.0081671346404931008;0.050045078339705659;0.00027132797546440025;1.5925659109016936;0.054726224023749492
2100;0.17269067333341853;0.051081096345034376;0.046668781236758328;0.0021766864872286946;0.17269067333341853;0.0084026875489572293;0.051081096345034376;0.00034342429353142502;1.6255347264796651;0.069267884341194991
2105;0.15531308713611239;0.05200719956461277;0.052831208971845789;0.0021970402085608374;0.15531308713611239;0.0085520137418642946;0.05200719956461277;0.00034663557931384655;1.6550057647197369;0.069915593243427748
2110;0.13968547242465446;0.052819228975948464;0.059658997149772408;0.0022133137510217667;0.13968547242465446;0.0086826983206525626;0.052819228975948464;0.00034920311940549002;1.6808466745963184;0.070433460131295617
2115;0.1256307455266755;0.053523394373190154;0.067217575438960342;0.0022257637282433454;0.1256307455266755;0.0087957615156293179;0.053523394373190154;0.000351167400737179;1.7032550680785188;0.070829651124943396
2120;0.11299055496809197;0.054125896085957158;0.075578468979270452;0.0022345942567646936;0.11299055496809197;0.0088922137811757139;0.054125896085957158;0.00035256062756922231;1.7224282559492494;0.071110661749062776
2125;0.10162249574946011;0.054632642454603142;0.084819846586720038;0.0022400024743326166;0.10162249574946011;0.0089730184023195363;0.054632642454603142;0.0003534139030907206;1.7385542571256434;0.071282765444833807
2130;0.091398503054410468;0.055049262400791089;0.095027117057416843;0.0022421786588781197;0.091398503054410468;0.0090390934968150888;0.055049262400791089;0.00035375724819095358;1.751812198687785;0.071352017356070191
2135;0.082203407803382741;0.055381117483452903;0.10629357771515524;0.0022413063525889999;0.082203407803382741;0.0090913139368342579;0.055381117483452903;0.00035361962103479597;1.7623726995310289;0.071324258277535288
2140;0.073933637741279548;0.055633313460177997;0.11872111969797317;0.0022375624903753634;0.073933637741279548;0.0091305131933202572;0.055633313460177997;0.00035302893733122134;1.7703982382797672;0.071205118743052437
2145;0.066496049392012466;0.055810711373916917;0.13242099486145409;0.0022311175320960546;0.066496049392012466;0.009157485106041861;0.055810711373916917;0.00035201209119518038;1.7760435060954742;0.071000023233297432
2150;0.059806877691454652;0.055917938183899285;0.1475146495900026;0.0022221355979547578;0.059806877691454652;0.0091729855822366476;0.055917938183899285;0.00035059497650957033;1.7794557449804551;0.070714194484458329
2155;0.053790791439772785;0.055959396958635596;0.16413463125488081;0.0022107746065049339;0.053790791439772785;0.009177734226574117;0.055959396958635596;0.00034880250869881099;1.7807750721459481;0.07035265787991514
2160;0.048380043909515662;0.055939276648844072;0.18242557354528621;0.0021971864147624486;0.048380043909515662;0.0091724159051744837;0.055939276648844072;0.00034665864683495855;1.7801347910123417;0.069920245908991943
2165;0.04351370902071508;0.05586156145673047;0.20254526742372048;0.0021815169599471258;0.04351370902071508;0.009157682246199516;0.05586156145673047;0.00034418641600082213;1.7776616893642803;0.069421602677545574
2170;0.039136994460755602;0.055730039817902859;0.22466582502882471;0.0021639064024298062;0.039136994460755602;0.0091341530795174767;0.055730039817902859;0.0003414079298432772;1.7734763251787955;0.068861188456916703
2175;0.035200623995828365;0.055548313011351484;0.24897494446685098;0.0021444892694686708;0.035200623995828365;0.0091024178178109733;0.055548313011351484;0.00033834441325110431;1.7676933006174946;0.068243284257997389
2180;0.031660282002224441;0.055319803412377563;0.27567728410332615;0.0021233945993826709;0.031660282002224441;0.0090630367814204423;0.055319803412377563;0.00033501622510179185;1.7604215246564416;0.06757199641920851
2185;0.028476113948381638;0.055047762402672958;0.30499595569219995;0.00210074608579949;0.028476113948381638;0.009016542469106742;0.055047762402672958;0.00033144288102009839;1.7517644648056812;0.066851261196848991
2190;0.025612277190420495;0.054735277951497768;0.33717414646812216;0.0020766622216992895;0.025612277190420495;0.0089634407768893788;0.054735277951497768;0.00032764307610439435;1.7418203883622321;0.066084849348946303
2195;0.023036537012033006;0.054385281880855889;0.37247688117761912;0.0020512564429393662;0.023036537012033006;0.0089042121669459483;0.054385281880855889;0.0003236347075711056;1.7306825936070669;0.065276370702588321
2200;0.020133826542390577;0.055514797951769543;0.43502836307883763;0.00016121805527286913;0.020133826542390577;0.0087842216029036923;0.055514797951769543;2.543599965426635e-05;1.7666267633442441;0.0051303821987572201
2205;0.018052868563671838;0.053463404533382781;0.46724592575295154;0.00019638203106534985;0.018052868563671838;0.0084661132414180773;0.053463404533382781;3.0983956888872011e-05;1.7013460337229491;0.0062493923191679242
2210;0.016187101292047232;0.051486084499129406;0.50182918270428867;0.00023017911535030839;0.016187101292047232;0.0081594760660732707;0.051486084499129406;3.6316254333673692e-05;1.6384225138491382;0.0073249043596275033
2215;0.014514202164914451;0.049580008856424433;0.53895010933678322;0.00026271257658278869;0.014514202164914451;0.0078638800287713154;0.049580008856424433;4.1449185054496726e-05;1.5777661777441834;0.0083602045937642665
