Node;Mitigation;Prices;Average Mitigation;Average Emission;GHG Level
0;0.59954476500787079;91.450304626949531;0.0;0.0;400.0
1;0.78782536532110992;140.90634463891783;0.59954476500787079;11.033081003302282;396.89094114708689
2;0.5721659968931786;65.124702161718261;0.59954476500787079;22.247368161554711;396.89094114708689
3;1.0054731960498999;161.30654236310372;0.7315575997102568;-0.33386495904389574;398.5973514606971
4;0.89456884576885687;121.66789569556103;0.7315575997102568;6.4313004080997302;398.5973514606971
5;0.7890215608407648;89.868484255192584;0.58034815747917856;12.869684788713345;428.40775767165457
6;0.61593303652867903;49.439754306995198;0.58034815747917856;23.428084771750573;428.40775767165457
7;1.2846963658282757;159.19036812531459;0.8786694169710656;-21.551514893200473;387.49120823613373
8;1.2346576786435546;144.63821206744655;0.8786694169710656;-17.763586273317085;387.49120823613373
9;1.2684117835289104;154.36477981937958;0.81910603054839815;-20.318772013138517;406.25099982997199
10;0.92957319712408626;72.920477032566637;0.81910603054839815;5.3313089777066702;406.25099982997199
11;1.0409538361732737;95.817167504472934;0.69242035779469524;-3.1002053983168234;445.16570097592091
12;0.94281722638928811;75.452697433587645;0.69242035779469524;4.3287359623308905;445.16570097592091
13;0.95219860368041631;77.277087558607974;0.59945972430462857;3.6185657013924852;479.34266112394192
14;0.55635009216675735;21.130331561258188;0.59945972430462857;33.584298022976469;479.34266112394192
15;1.2937885863545819;35.721560376529794;1.1185488888608675;-23.914390929262975;274.03825075032086
16;1.1657798786444926;27.781135229554085;1.1185488888608675;-13.494482121661703;274.03825075032086
17;1.2128965039104098;30.568275286293588;1.088986186459675;-17.32977541830736;294.77846277767543
18;1.0963516567922147;23.955392706121657;1.088986186459675;-7.8430248628862769;294.77846277767543
19;1.2479474761055989;32.743562573259723;1.0845544867293657;-20.182924554995751;295.59861470157392
20;1.1225186586016282;25.358369284923299;1.0845544867293657;-9.9730188101725421;295.59861470157392
21;1.5660574094160318;56.633730455547727;0.88436969261300125;-46.077073126464995;429.02500498911195
22;1.4351959493489237;45.880798373440427;0.88436969261300125;-35.424950277002388;429.02500498911195
23;1.7027612897863633;69.307188905118267;0.89833286425438685;-57.204768988609985;419.63696571726069
24;1.5637878593163446;56.435887866205348;0.89833286425438685;-45.892331748350458;419.63696571726069
25;1.6781292588254306;66.912607513598189;0.84035405719663936;-55.199721668390062;456.45999735520024
26;1.5600694254928689;56.112618211316189;0.84035405719663936;-45.589651235119533;456.45999735520024
27;1.740862914727862;73.108716128776933;0.8078567687318976;-60.306241258847983;475.9152498523996
28;1.6277315021025793;62.166076949812521;0.8078567687318976;-51.097344271149964;475.9152498523996
29;1.3518395091247768;39.712441847200168;0.57399068630185079;-28.639736042756834;638.75773655467253
30;0.4732847775918787;3.1555489475098617;0.57399068630185079;42.874619104021079;638.75773655467253
31;1.9841268382180863;22.113746624426053;1.1836301525527571;0.0;171.45928319772992
32;1.6169987976499236;13.497203302682429;1.1836301525527571;-50.223702128703785;171.45928319772992
33;1.7682963325751273;16.748565546123249;1.1360897345967333;-62.539321471615366;224.15213986237239
34;1.4875334251576418;11.03543654608128;1.1360897345967333;-39.685220807832039;224.15213986237239
35;1.786488955536792;17.167383173029538;1.1350045268214317;-64.020200980694881;222.30974945628054
36;1.5017060745287321;11.290852786326674;1.1350045268214317;-40.838874466638799;222.30974945628054
37;1.6420729869407786;14.007779244527434;1.0917216061378792;-52.264741136979396;269.29748057729336
38;1.3239654150207552;8.3313546936754328;1.0917216061378792;-26.370784782689473;269.29748057729336
39;1.8105433172692662;17.730468615777102;1.1452360696074813;-65.978226025718286;210.94559105237715
40;1.5241577632341254;11.702495793193561;1.1452360696074813;-42.666441927257814;210.94559105237715
41;1.654621036600028;14.267466830298762;1.0986537822417397;-53.286152379242289;261.98149518923839
42;1.3319669165488541;8.4533715225536419;1.0986537822417397;-27.02210700707673;261.98149518923839
43;1.8345406989014612;18.302852866886862;1.1375377743164721;-67.931612890578947;193.28876339415868
44;1.4870440021602902;11.026677364690583;1.1375377743164721;-39.645381775847625;193.28876339415868
45;1.6680166923950341;14.547783782814893;1.0889378890647947;-54.376558760955788;249.70420722362937
46;1.2686797558967009;7.5165005011344865;1.0889378890647947;-21.870532129991457;249.70420722362937
47;2.0188636777952875;23.059530917905896;1.1970849120612257;-82.935503372536417;127.35896451089499
48;1.7114887323393262;15.47956882875963;1.1970849120612257;-57.915182812421165;127.35896451089499
49;1.8523224229022006;18.73386593464457;1.1454723687622954;-69.37904522423915;188.20599808832739
50;1.4956571808782797;11.181422359724976;1.1454723687622954;-40.346494523491977;188.20599808832739
51;1.9117534845466564;20.217266800714029;1.1514905724470437;-74.216733642097836;172.26173014664539
52;1.5564014359731364;12.308829801608846;1.1514905724470437;-45.291076888213311;172.26173014664539
53;1.6837095056028273;14.880240719228777;1.1076450097439208;-55.653953756070152;223.87344688678286
54;1.2732247530520791;7.5816412840020666;1.1076450097439208;-22.240494898439238;223.87344688678286
55;1.9198958730744817;20.42567044958869;1.1543605568698276;-74.879524068262825;164.40021708056378
56;1.5637979440332019;12.450453475449445;1.1543605568698276;-45.893152644302646;164.40021708056378
57;1.7077332674569836;15.397735115388739;1.1123453319966732;-57.60948797099848;214.19157121808945
58;1.2913775695360132;7.8451049110396545;1.1123453319966732;-23.718134160231479;214.19157121808945
59;3.4391141664955489;33.598396445894188;0.86287148828098292;-198.5438931527377;470.26804508098201
60;2.6765558056644609;32.847151937119655;0.86287148828098292;-136.47164258108714;470.26804508098201
61;0.95884092964575918;3.8245623938570787;0.53659009788597478;3.3503483268352037;828.46976869309265
62;0.038903670777844318;0.0016760021196224766;0.53659009788597478;78.233241198683487;828.46976869309265
"
"
Period;Expected Price;Expected Mitigation;Expected Emission
0;91.450304626949531;0.0;0.0
1;103.01552340031805;0.59954476500787079;16.640224582428495
2;105.57066915521314;0.65595287859471763;10.598801252379939
3;100.09889013782926;0.74741388240469686;-1.9838962391957988
4;44.09711941595048;0.91212420389346061;-29.705926013122355
5;14.611658017852116;1.080291992086702;-50.382205901294796
