Year;Node;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0
2015;0;0.052227554698822024;0.75076172256152118;0.94777244530117799;9.8390405892388255;1.0;-0.25030515665490638;0.085232906460304708;0.21401865192388594;0.33324395127139289
2030;1;0.075480678458745953;0.73460576617416151;1.1543973008951571;11.96748223213832;1.06536981584201;0.0024566153689287162;0.080445332333781594;0.21890642670379146;0.33273178638484413
2030;2;0.043651517142272819;0.73300787697559033;1.1948863215839749;12.21015529913004;0.40843383144584638;0.0013648292551904362;0.081542862029870433;0.21279056483103687;0.32745123706206575
2060;3;0.092898726361574507;0.70294760732098027;1.7448710688742677;17.799872020162653;0.84660871999738219;0.034520825604933414;0.069303980615480237;0.22537980115604994;0.32683099438559404
2060;4;0.067687740232157137;0.70115198061720319;1.8071102258810907;18.22138028391775;0.29965845339214631;0.019670059590759514;0.084321751046244037;0.20606556085553732;0.32262977636143153
2060;5;0.066395189528829959;0.70168877178747124;1.8074268163766563;18.100397910412912;0.32066364135894543;0.016013221225952279;0.07605463626072724;0.21230145171905815;0.32018818702672991
2060;6;0.03165945947799554;0.69997064759814864;1.8831975563667027;18.51543857862357;0.11749822242999181;0.0096836919941445387;0.072030361826992087;0.21013209135454772;0.31370997519869548
2100;7;0.094299785876369349;0.66303161543670619;3.0396905957858116;30.152086735893132;0.5712626010980878;0.15621793909246229;0.073370862038374104;0.21109781767032318;0.31681516666794785
2100;8;0.078165821553569728;0.66108168597208183;3.1738728282351549;30.978519988531676;0.16802538859245453;0.10158839286784627;0.089981576846463004;0.18949952449747806;0.31117841489930015
2100;9;0.086735933740342358;0.66158624958585055;3.135498729390827;30.761336005736396;0.1885108334121437;0.092087857397071815;0.087591869098902278;0.19351155600057038;0.3129567879950641
2100;10;0.051298925490857815;0.66012310687416997;3.307503803109836;31.41390994036027;0.072849203623475148;0.056883632650706062;0.08385438060972876;0.18756290627436437;0.3018862627406122
2100;11;0.095768791502024109;0.66223400100817464;3.0858283833819167;30.484628807572737;0.21306176165520685;0.071972728302860389;0.084274662339462056;0.19901089912009809;0.3153765964096546
2100;12;0.038557836559021279;0.66059669832370516;3.340051091200039;31.227908440423832;0.070073115968559474;0.046125137885066891;0.070321018621450723;0.19660943303253262;0.29665549770216976
2100;13;0.039559985970063077;0.66123224039984263;3.3285149813600108;30.963914596098618;0.076005260029465754;0.037483206559318916;0.063129867381654894;0.20242195451950887;0.29500219201425182
2100;14;0.024887770869389366;0.6593219762072885;3.4173974301688879;31.781063002349491;0.0253410912015638;0.023061734885976293;0.068358123294602197;0.19675824201584044;0.29490227042427541
2200;15;0.022450714566963317;0.5768261431972872;14.303180260908643;106.59854606404379;0.09181724574926857;0.93814377091412382;0.062698060128330679;0.14398672893574971;0.2305897761912542
2200;16;0.014487174361690055;0.57526984801602898;14.990404974013211;109.29862117803825;0.030356756341370417;0.54585506774529335;0.076196349126020246;0.12575196088089141;0.22504284659468812
2200;17;0.01914322579596402;0.57580576175344544;14.706740915277301;108.3505947601504;0.025105911741458268;0.8104213465733423;0.073281474059804758;0.13091782214161221;0.22765660631343512
2200;18;0.013185906366250114;0.57470311225312154;15.20157771648913;110.28992274859068;0.011508128334321995;0.45182773890353189;0.079699561134874808;0.12118309064375049;0.22380599393652487
2200;19;0.019380844944834164;0.57593276050912368;14.626783104980795;108.12416731154363;0.028383407232395505;0.86692683375204638;0.072743409009609739;0.13217554661849687;0.22850803505341291
2200;20;0.013428501384128896;0.57477472298163534;15.154490434712198;110.15958336175439;0.012371653558460607;0.49867578237030585;0.079298242135493843;0.1219892710307842;0.2242839179040747
2200;21;0.026372463135550042;0.57602979668617982;14.495447140645506;107.93530109345811;0.011801639075731509;0.8228289918490006;0.071429668918224123;0.13511420656510031;0.23036171016381116
2200;22;0.019603545390841109;0.57485258724884603;15.036473671456063;110.00295775106828;0.005074058341523904;0.49859901294357911;0.079640065344453531;0.12305383768225009;0.22588331545329379
2200;23;0.019592206422277963;0.57611190762777553;14.512642944662717;107.80515885906649;0.032441070149595484;0.94336805585069072;0.072021461860854979;0.13394561868916111;0.22975025816513325
2200;24;0.013682376942549125;0.57487737234734204;15.08530567075004;109.97260529227978;0.013183446747018357;0.56502585885684908;0.078765523825614359;0.12312894801165003;0.22500201859849636
2200;25;0.040432418223031001;0.57701441443957291;13.994950603769475;106.22389333035933;0.012717073861419025;0.39383524670171255;0.067360903490632174;0.14350067693945973;0.23531714829965314
2200;26;0.029723868992628251;0.57550958480055037;14.696047984703132;108.835451896013;0.0043170953353326427;0.25340283061616731;0.075371369716058262;0.13002834481474274;0.22897379110442162
2200;27;0.049513869464956867;0.57770322080297432;13.710793569899741;105.0575772196361;0.014547278156087428;0.3054751197609562;0.063177054948158257;0.1498989082771891;0.23780699513322101
2200;28;0.037090212523658982;0.57597685209099136;14.486744163778029;108.01985599579241;0.004277689436025447;0.19663945887984369;0.071798638722693583;0.13515465830156553;0.23071613871573049
2200;29;0.04989335735043509;0.57667087071679402;14.234704854694012;106.83326233640406;0.004664997804353011;0.15932367919599955;0.06612926742425658;0.14239245197700118;0.23238982469456237
2200;30;0.0096273749836849245;0.57493893534661966;15.284630757492835;109.91442448025416;0.0014999737880027554;0.080113418380634016;0.046467458771516257;0.1525986972236735;0.22161379539685461
2300;31;0.020085087243010939;0.51693089399343317;64.757911504386286;290.47100947120265;0.014463524231779932;2.3103616095269786;0.0;0.11749159635059837;0.13116874731356651
2300;32;0.009848820901384208;0.51574427245739174;67.158038534224417;296.67763330955091;0.0060571984352804347;1.3132411253678811;0.0;0.11564828074394905;0.12896483505589246
2300;33;0.013301514543335502;0.51597920800357333;66.588663278172461;295.42600368201568;0.0043665113322248232;1.6155884599740489;0.0;0.11616345826761988;0.12958053660661373
